ID,Lon,lat,cst,pob,UTMX,UTMY,UTMZ
159337,-103.23387,18.92569,6,0,2370321.7742,770649.0616,13
159338,-103.20532,18.92592,6,127,2373321.7742,770649.0616,13
159339,-103.17678,18.92615,6,20,2376321.7742,770649.0616,13
159340,-103.14824,18.92637,6,38,2379321.7742,770649.0616,13
159341,-103.11969,18.92658,6,93,2382321.7742,770649.0616,13
159342,-103.09115,18.92679,6,9,2385321.7742,770649.0616,13
159343,-103.06261,18.927,6,13,2388321.7742,770649.0616,13
159344,-103.03406,18.92719,6,0,2391321.7742,770649.0616,13
159345,-103.00552,18.92739,6,53,2394321.7742,770649.0616,13
159346,-102.97697,18.92757,6,0,2397321.7742,770649.0616,13
159347,-102.94843,18.92776,6,5,2400321.7742,770649.0616,13
159348,-102.91989,18.92793,6,6,2403321.7742,770649.0616,13
159349,-102.89134,18.92811,6,7,2406321.7742,770649.0616,13
159350,-102.8628,18.92827,6,0,2409321.7742,770649.0616,13
159351,-102.83425,18.92843,6,0,2412321.7742,770649.0616,13
159352,-102.80571,18.92859,6,0,2415321.7742,770649.0616,13
159353,-102.77717,18.92874,6,0,2418321.7742,770649.0616,13
159354,-102.74862,18.92888,6,416,2421321.7742,770649.0616,13
159355,-102.72008,18.92902,6,0,2424321.7742,770649.0616,13
159356,-102.69153,18.92915,6,161,2427321.7742,770649.0616,13
159357,-102.66299,18.92928,6,0,2430321.7742,770649.0616,13
159358,-102.63444,18.92941,6,549,2433321.7742,770649.0616,13
159359,-102.6059,18.92952,6,390,2436321.7742,770649.0616,13
159360,-102.57735,18.92964,6,0,2439321.7742,770649.0616,13
159361,-102.54881,18.92974,6,0,2442321.7742,770649.0616,13
159362,-102.52026,18.92984,6,0,2445321.7742,770649.0616,13
159363,-102.49172,18.92994,6,0,2448321.7742,770649.0616,13
159364,-102.46317,18.93003,6,0,2451321.7742,770649.0616,13
159365,-102.43463,18.93011,6,0,2454321.7742,770649.0616,13
159366,-102.40608,18.93019,6,435,2457321.7742,770649.0616,13
159367,-102.37754,18.93027,6,383,2460321.7742,770649.0616,13
159368,-102.34899,18.93034,6,149,2463321.7742,770649.0616,13
159369,-102.32045,18.9304,6,0,2466321.7742,770649.0616,13
159370,-102.2919,18.93046,6,769,2469321.7742,770649.0616,13
159371,-102.26336,18.93051,6,0,2472321.7742,770649.0616,13
159372,-102.23481,18.93056,6,36,2475321.7742,770649.0616,13
159373,-102.20627,18.9306,6,104,2478321.7742,770649.0616,13
159374,-102.17772,18.93064,6,0,2481321.7742,770649.0616,13
159375,-102.14918,18.93067,6,14,2484321.7742,770649.0616,13
159376,-102.12063,18.93069,6,2561,2487321.7742,770649.0616,13
159377,-102.09209,18.93071,6,460,2490321.7742,770649.0616,13
159378,-102.06354,18.93073,6,263,2493321.7742,770649.0616,13
159379,-102.035,18.93074,6,0,2496321.7742,770649.0616,13
159380,-102.00645,18.93074,6,0,2499321.7742,770649.0616,13
159381,-101.97791,18.93074,6,0,2502321.7742,770649.0616,14
159382,-101.94936,18.93073,6,0,2505321.7742,770649.0616,14
159383,-101.92082,18.93072,6,2,2508321.7742,770649.0616,14
159384,-101.89227,18.9307,6,152,2511321.7742,770649.0616,14
159385,-101.86373,18.93068,6,11,2514321.7742,770649.0616,14
159386,-101.83518,18.93065,6,0,2517321.7742,770649.0616,14
159387,-101.80664,18.93062,6,0,2520321.7742,770649.0616,14
159388,-101.77809,18.93058,6,334,2523321.7742,770649.0616,14
159389,-101.74955,18.93053,6,273,2526321.7742,770649.0616,14
159390,-101.721,18.93048,6,242,2529321.7742,770649.0616,14
159391,-101.69246,18.93043,6,350,2532321.7742,770649.0616,14
159392,-101.66391,18.93037,6,0,2535321.7742,770649.0616,14
159393,-101.63537,18.9303,6,4,2538321.7742,770649.0616,14
159394,-101.60682,18.93023,6,34,2541321.7742,770649.0616,14
159395,-101.57828,18.93015,6,21,2544321.7742,770649.0616,14
159396,-101.54973,18.93007,6,5,2547321.7742,770649.0616,14
159397,-101.52119,18.92998,6,0,2550321.7742,770649.0616,14
160311,-105.66017,18.91346,6,0,2115321.7742,773649.0616,13
160312,-105.63164,18.91415,6,0,2118321.7742,773649.0616,13
160313,-105.6031,18.91483,6,0,2121321.7742,773649.0616,13
160314,-105.57457,18.91551,6,0,2124321.7742,773649.0616,13
160315,-105.54604,18.91619,6,0,2127321.7742,773649.0616,13
160316,-105.5175,18.91686,6,0,2130321.7742,773649.0616,13
160317,-105.48897,18.91752,6,0,2133321.7742,773649.0616,13
160318,-105.46044,18.91818,6,0,2136321.7742,773649.0616,13
160319,-105.4319,18.91883,6,0,2139321.7742,773649.0616,13
160320,-105.40337,18.91948,6,0,2142321.7742,773649.0616,13
160321,-105.37483,18.92012,6,0,2145321.7742,773649.0616,13
160322,-105.3463,18.92076,6,0,2148321.7742,773649.0616,13
160323,-105.31776,18.92139,6,0,2151321.7742,773649.0616,13
160324,-105.28923,18.92201,6,0,2154321.7742,773649.0616,13
160325,-105.26069,18.92263,6,0,2157321.7742,773649.0616,13
160326,-105.23215,18.92325,6,0,2160321.7742,773649.0616,13
160327,-105.20362,18.92386,6,0,2163321.7742,773649.0616,13
160328,-105.17508,18.92446,6,0,2166321.7742,773649.0616,13
160329,-105.14654,18.92506,6,0,2169321.7742,773649.0616,13
160330,-105.11801,18.92565,6,0,2172321.7742,773649.0616,13
160331,-105.08947,18.92624,6,0,2175321.7742,773649.0616,13
160332,-105.06093,18.92682,6,0,2178321.7742,773649.0616,13
160333,-105.03239,18.9274,6,0,2181321.7742,773649.0616,13
160334,-105.00386,18.92797,6,0,2184321.7742,773649.0616,13
160335,-104.97532,18.92854,6,0,2187321.7742,773649.0616,13
160336,-104.94678,18.9291,6,0,2190321.7742,773649.0616,13
160337,-104.91824,18.92965,6,0,2193321.7742,773649.0616,13
160338,-104.8897,18.9302,6,0,2196321.7742,773649.0616,13
160339,-104.86116,18.93075,6,0,2199321.7742,773649.0616,13
160340,-104.83262,18.93129,6,0,2202321.7742,773649.0616,13
160341,-104.80408,18.93182,6,0,2205321.7742,773649.0616,13
160342,-104.77554,18.93235,6,0,2208321.7742,773649.0616,13
160343,-104.747,18.93287,6,0,2211321.7742,773649.0616,13
160344,-104.71846,18.93339,6,0,2214321.7742,773649.0616,13
160345,-104.68992,18.9339,6,0,2217321.7742,773649.0616,13
160346,-104.66138,18.93441,6,0,2220321.7742,773649.0616,13
160347,-104.63284,18.93491,6,0,2223321.7742,773649.0616,13
160348,-104.6043,18.93541,6,0,2226321.7742,773649.0616,13
160349,-104.57575,18.9359,6,0,2229321.7742,773649.0616,13
160350,-104.54721,18.93638,6,0,2232321.7742,773649.0616,13
160351,-104.51867,18.93686,6,0,2235321.7742,773649.0616,13
160352,-104.49013,18.93734,6,0,2238321.7742,773649.0616,13
160353,-104.46159,18.9378,6,0,2241321.7742,773649.0616,13
160354,-104.43304,18.93827,6,0,2244321.7742,773649.0616,13
160355,-104.4045,18.93873,6,0,2247321.7742,773649.0616,13
160356,-104.37596,18.93918,6,0,2250321.7742,773649.0616,13
160357,-104.34742,18.93963,6,0,2253321.7742,773649.0616,13
160358,-104.31887,18.94007,6,0,2256321.7742,773649.0616,13
160359,-104.29033,18.9405,6,0,2259321.7742,773649.0616,13
160360,-104.26178,18.94094,6,0,2262321.7742,773649.0616,13
160361,-104.23324,18.94136,6,0,2265321.7742,773649.0616,13
160362,-104.2047,18.94178,6,0,2268321.7742,773649.0616,13
160363,-104.17615,18.9422,6,0,2271321.7742,773649.0616,13
160364,-104.14761,18.94261,6,1,2274321.7742,773649.0616,13
160365,-104.11906,18.94301,6,3,2277321.7742,773649.0616,13
160366,-104.09052,18.94341,6,1,2280321.7742,773649.0616,13
160367,-104.06197,18.9438,6,0,2283321.7742,773649.0616,13
160368,-104.03343,18.94419,6,4,2286321.7742,773649.0616,13
160369,-104.00488,18.94457,6,31,2289321.7742,773649.0616,13
160370,-103.97634,18.94495,6,10855,2292321.7742,773649.0616,13
160371,-103.94779,18.94532,6,7530,2295321.7742,773649.0616,13
160372,-103.91925,18.94569,6,3309,2298321.7742,773649.0616,13
160373,-103.8907,18.94605,6,5554,2301321.7742,773649.0616,13
160374,-103.86216,18.9464,6,804,2304321.7742,773649.0616,13
160375,-103.83361,18.94675,6,2,2307321.7742,773649.0616,13
160376,-103.80506,18.9471,6,0,2310321.7742,773649.0616,13
160377,-103.77652,18.94744,6,13,2313321.7742,773649.0616,13
160378,-103.74797,18.94777,6,0,2316321.7742,773649.0616,13
160379,-103.71942,18.9481,6,0,2319321.7742,773649.0616,13
160380,-103.69088,18.94842,6,43,2322321.7742,773649.0616,13
160381,-103.66233,18.94874,6,0,2325321.7742,773649.0616,13
160382,-103.63378,18.94905,6,156,2328321.7742,773649.0616,13
160383,-103.60524,18.94936,6,49,2331321.7742,773649.0616,13
160384,-103.57669,18.94966,6,0,2334321.7742,773649.0616,13
160385,-103.54814,18.94996,6,0,2337321.7742,773649.0616,13
160386,-103.51959,18.95025,6,0,2340321.7742,773649.0616,13
160387,-103.49105,18.95053,6,127,2343321.7742,773649.0616,13
160388,-103.4625,18.95081,6,0,2346321.7742,773649.0616,13
160389,-103.43395,18.95109,6,0,2349321.7742,773649.0616,13
160390,-103.4054,18.95135,6,0,2352321.7742,773649.0616,13
160391,-103.37685,18.95162,6,37,2355321.7742,773649.0616,13
160392,-103.34831,18.95188,6,9,2358321.7742,773649.0616,13
160393,-103.31976,18.95213,6,0,2361321.7742,773649.0616,13
160394,-103.29121,18.95238,6,83,2364321.7742,773649.0616,13
160395,-103.26266,18.95262,6,6,2367321.7742,773649.0616,13
160396,-103.23411,18.95285,6,0,2370321.7742,773649.0616,13
160397,-103.20556,18.95308,6,26,2373321.7742,773649.0616,13
160398,-103.17701,18.95331,6,4,2376321.7742,773649.0616,13
160399,-103.14846,18.95353,6,0,2379321.7742,773649.0616,13
160400,-103.11992,18.95375,6,53,2382321.7742,773649.0616,13
160401,-103.09137,18.95396,6,84,2385321.7742,773649.0616,13
160402,-103.06282,18.95416,6,0,2388321.7742,773649.0616,13
160403,-103.03427,18.95436,6,34,2391321.7742,773649.0616,13
160404,-103.00572,18.95455,6,0,2394321.7742,773649.0616,13
160405,-102.97717,18.95474,6,0,2397321.7742,773649.0616,13
160406,-102.94862,18.95492,6,0,2400321.7742,773649.0616,13
160407,-102.92007,18.9551,6,285,2403321.7742,773649.0616,13
160408,-102.89152,18.95527,6,71,2406321.7742,773649.0616,13
160409,-102.86297,18.95544,6,22,2409321.7742,773649.0616,13
160410,-102.83442,18.9556,6,0,2412321.7742,773649.0616,13
160411,-102.80587,18.95575,6,33,2415321.7742,773649.0616,13
160412,-102.77732,18.9559,6,4,2418321.7742,773649.0616,13
160413,-102.74877,18.95605,6,221,2421321.7742,773649.0616,13
160414,-102.72022,18.95619,6,5,2424321.7742,773649.0616,13
160415,-102.69167,18.95632,6,0,2427321.7742,773649.0616,13
160416,-102.66312,18.95645,6,0,2430321.7742,773649.0616,13
160417,-102.63457,18.95657,6,0,2433321.7742,773649.0616,13
160418,-102.60602,18.95669,6,0,2436321.7742,773649.0616,13
160419,-102.57747,18.9568,6,28,2439321.7742,773649.0616,13
160420,-102.54892,18.95691,6,0,2442321.7742,773649.0616,13
160421,-102.52037,18.95701,6,0,2445321.7742,773649.0616,13
160422,-102.49182,18.9571,6,0,2448321.7742,773649.0616,13
160423,-102.46327,18.95719,6,460,2451321.7742,773649.0616,13
160424,-102.43472,18.95728,6,307,2454321.7742,773649.0616,13
160425,-102.40617,18.95736,6,2,2457321.7742,773649.0616,13
160426,-102.37761,18.95743,6,0,2460321.7742,773649.0616,13
160427,-102.34906,18.9575,6,251,2463321.7742,773649.0616,13
160428,-102.32051,18.95757,6,0,2466321.7742,773649.0616,13
160429,-102.29196,18.95762,6,0,2469321.7742,773649.0616,13
160430,-102.26341,18.95768,6,15,2472321.7742,773649.0616,13
160431,-102.23486,18.95772,6,52,2475321.7742,773649.0616,13
160432,-102.20631,18.95776,6,0,2478321.7742,773649.0616,13
160433,-102.17776,18.9578,6,45,2481321.7742,773649.0616,13
160434,-102.14921,18.95783,6,18,2484321.7742,773649.0616,13
160435,-102.12066,18.95786,6,1863,2487321.7742,773649.0616,13
160436,-102.09211,18.95788,6,0,2490321.7742,773649.0616,13
160437,-102.06356,18.95789,6,82,2493321.7742,773649.0616,13
160438,-102.03501,18.9579,6,0,2496321.7742,773649.0616,13
160439,-102.00645,18.95791,6,0,2499321.7742,773649.0616,13
160440,-101.9779,18.9579,6,0,2502321.7742,773649.0616,14
160441,-101.94935,18.9579,6,0,2505321.7742,773649.0616,14
160442,-101.9208,18.95789,6,0,2508321.7742,773649.0616,14
160443,-101.89225,18.95787,6,108,2511321.7742,773649.0616,14
160444,-101.8637,18.95784,6,65,2514321.7742,773649.0616,14
160445,-101.83515,18.95782,6,675,2517321.7742,773649.0616,14
160446,-101.8066,18.95778,6,9250,2520321.7742,773649.0616,14
160447,-101.77805,18.95774,6,57,2523321.7742,773649.0616,14
160448,-101.7495,18.9577,6,0,2526321.7742,773649.0616,14
160449,-101.72095,18.95765,6,666,2529321.7742,773649.0616,14
160450,-101.6924,18.95759,6,0,2532321.7742,773649.0616,14
160451,-101.66384,18.95753,6,0,2535321.7742,773649.0616,14
160452,-101.63529,18.95746,6,0,2538321.7742,773649.0616,14
160453,-101.60674,18.95739,6,6,2541321.7742,773649.0616,14
160454,-101.57819,18.95732,6,125,2544321.7742,773649.0616,14
160455,-101.54964,18.95723,6,177,2547321.7742,773649.0616,14
160456,-101.52109,18.95715,6,53,2550321.7742,773649.0616,14
161370,-105.6609,18.94061,6,0,2115321.7742,776649.0616,13
161371,-105.63236,18.9413,6,0,2118321.7742,776649.0616,13
161372,-105.60382,18.94199,6,0,2121321.7742,776649.0616,13
161373,-105.57528,18.94267,6,0,2124321.7742,776649.0616,13
161374,-105.54674,18.94334,6,0,2127321.7742,776649.0616,13
161375,-105.5182,18.94401,6,0,2130321.7742,776649.0616,13
161376,-105.48967,18.94467,6,0,2133321.7742,776649.0616,13
161377,-105.46113,18.94533,6,0,2136321.7742,776649.0616,13
161378,-105.43259,18.94599,6,0,2139321.7742,776649.0616,13
161379,-105.40404,18.94663,6,0,2142321.7742,776649.0616,13
161380,-105.3755,18.94728,6,0,2145321.7742,776649.0616,13
161381,-105.34696,18.94791,6,0,2148321.7742,776649.0616,13
161382,-105.31842,18.94854,6,0,2151321.7742,776649.0616,13
161383,-105.28988,18.94917,6,0,2154321.7742,776649.0616,13
161384,-105.26134,18.94979,6,0,2157321.7742,776649.0616,13
161385,-105.2328,18.9504,6,0,2160321.7742,776649.0616,13
161386,-105.20426,18.95101,6,0,2163321.7742,776649.0616,13
161387,-105.17571,18.95162,6,0,2166321.7742,776649.0616,13
161388,-105.14717,18.95222,6,0,2169321.7742,776649.0616,13
161389,-105.11863,18.95281,6,0,2172321.7742,776649.0616,13
161390,-105.09008,18.9534,6,0,2175321.7742,776649.0616,13
161391,-105.06154,18.95398,6,0,2178321.7742,776649.0616,13
161392,-105.033,18.95456,6,0,2181321.7742,776649.0616,13
161393,-105.00445,18.95513,6,0,2184321.7742,776649.0616,13
161394,-104.97591,18.9557,6,0,2187321.7742,776649.0616,13
161395,-104.94736,18.95626,6,0,2190321.7742,776649.0616,13
161396,-104.91882,18.95681,6,0,2193321.7742,776649.0616,13
161397,-104.89028,18.95736,6,0,2196321.7742,776649.0616,13
161398,-104.86173,18.95791,6,0,2199321.7742,776649.0616,13
161399,-104.83318,18.95845,6,0,2202321.7742,776649.0616,13
161400,-104.80464,18.95898,6,0,2205321.7742,776649.0616,13
161401,-104.77609,18.95951,6,0,2208321.7742,776649.0616,13
161402,-104.74755,18.96003,6,0,2211321.7742,776649.0616,13
161403,-104.719,18.96055,6,0,2214321.7742,776649.0616,13
161404,-104.69046,18.96106,6,0,2217321.7742,776649.0616,13
161405,-104.66191,18.96157,6,0,2220321.7742,776649.0616,13
161406,-104.63336,18.96207,6,0,2223321.7742,776649.0616,13
161407,-104.60481,18.96257,6,0,2226321.7742,776649.0616,13
161408,-104.57627,18.96306,6,0,2229321.7742,776649.0616,13
161409,-104.54772,18.96354,6,0,2232321.7742,776649.0616,13
161410,-104.51917,18.96402,6,0,2235321.7742,776649.0616,13
161411,-104.49062,18.9645,6,0,2238321.7742,776649.0616,13
161412,-104.46208,18.96497,6,0,2241321.7742,776649.0616,13
161413,-104.43353,18.96543,6,0,2244321.7742,776649.0616,13
161414,-104.40498,18.96589,6,0,2247321.7742,776649.0616,13
161415,-104.37643,18.96634,6,0,2250321.7742,776649.0616,13
161416,-104.34788,18.96679,6,0,2253321.7742,776649.0616,13
161417,-104.31933,18.96723,6,0,2256321.7742,776649.0616,13
161418,-104.29078,18.96767,6,0,2259321.7742,776649.0616,13
161419,-104.26223,18.9681,6,0,2262321.7742,776649.0616,13
161420,-104.23369,18.96852,6,0,2265321.7742,776649.0616,13
161421,-104.20514,18.96894,6,0,2268321.7742,776649.0616,13
161422,-104.17659,18.96936,6,2,2271321.7742,776649.0616,13
161423,-104.14804,18.96977,6,0,2274321.7742,776649.0616,13
161424,-104.11949,18.97017,6,0,2277321.7742,776649.0616,13
161425,-104.09094,18.97057,6,0,2280321.7742,776649.0616,13
161426,-104.06238,18.97096,6,559,2283321.7742,776649.0616,13
161427,-104.03383,18.97135,6,6,2286321.7742,776649.0616,13
161428,-104.00528,18.97173,6,0,2289321.7742,776649.0616,13
161429,-103.97673,18.97211,6,20,2292321.7742,776649.0616,13
161430,-103.94818,18.97248,6,3610,2295321.7742,776649.0616,13
161431,-103.91963,18.97285,6,2,2298321.7742,776649.0616,13
161432,-103.89108,18.97321,6,21,2301321.7742,776649.0616,13
161433,-103.86253,18.97357,6,69,2304321.7742,776649.0616,13
161434,-103.83397,18.97392,6,16,2307321.7742,776649.0616,13
161435,-103.80542,18.97426,6,0,2310321.7742,776649.0616,13
161436,-103.77687,18.9746,6,0,2313321.7742,776649.0616,13
161437,-103.74832,18.97493,6,0,2316321.7742,776649.0616,13
161438,-103.71977,18.97526,6,16,2319321.7742,776649.0616,13
161439,-103.69121,18.97559,6,295,2322321.7742,776649.0616,13
161440,-103.66266,18.9759,6,0,2325321.7742,776649.0616,13
161441,-103.63411,18.97621,6,0,2328321.7742,776649.0616,13
161442,-103.60556,18.97652,6,0,2331321.7742,776649.0616,13
161443,-103.577,18.97682,6,0,2334321.7742,776649.0616,13
161444,-103.54845,18.97712,6,0,2337321.7742,776649.0616,13
161445,-103.5199,18.97741,6,354,2340321.7742,776649.0616,13
161446,-103.49134,18.97769,6,0,2343321.7742,776649.0616,13
161447,-103.46279,18.97797,6,0,2346321.7742,776649.0616,13
161448,-103.43424,18.97825,6,0,2349321.7742,776649.0616,13
161449,-103.40568,18.97852,6,0,2352321.7742,776649.0616,13
161450,-103.37713,18.97878,6,224,2355321.7742,776649.0616,13
161451,-103.34857,18.97904,6,32,2358321.7742,776649.0616,13
161452,-103.32002,18.97929,6,0,2361321.7742,776649.0616,13
161453,-103.29147,18.97954,6,0,2364321.7742,776649.0616,13
161454,-103.26291,18.97978,6,0,2367321.7742,776649.0616,13
161455,-103.23436,18.98002,6,24,2370321.7742,776649.0616,13
161456,-103.2058,18.98025,6,23,2373321.7742,776649.0616,13
161457,-103.17725,18.98047,6,12,2376321.7742,776649.0616,13
161458,-103.14869,18.9807,6,7,2379321.7742,776649.0616,13
161459,-103.12014,18.98091,6,0,2382321.7742,776649.0616,13
161460,-103.09158,18.98112,6,210,2385321.7742,776649.0616,13
161461,-103.06303,18.98132,6,138,2388321.7742,776649.0616,13
161462,-103.03447,18.98152,6,28,2391321.7742,776649.0616,13
161463,-103.00592,18.98172,6,0,2394321.7742,776649.0616,13
161464,-102.97736,18.9819,6,14,2397321.7742,776649.0616,13
161465,-102.94881,18.98209,6,0,2400321.7742,776649.0616,13
161466,-102.92025,18.98226,6,14,2403321.7742,776649.0616,13
161467,-102.8917,18.98243,6,69,2406321.7742,776649.0616,13
161468,-102.86314,18.9826,6,6,2409321.7742,776649.0616,13
161469,-102.83459,18.98276,6,69,2412321.7742,776649.0616,13
161470,-102.80603,18.98292,6,0,2415321.7742,776649.0616,13
161471,-102.77747,18.98307,6,0,2418321.7742,776649.0616,13
161472,-102.74892,18.98321,6,208,2421321.7742,776649.0616,13
161473,-102.72036,18.98335,6,1683,2424321.7742,776649.0616,13
161474,-102.69181,18.98348,6,162,2427321.7742,776649.0616,13
161475,-102.66325,18.98361,6,0,2430321.7742,776649.0616,13
161476,-102.6347,18.98374,6,0,2433321.7742,776649.0616,13
161477,-102.60614,18.98385,6,0,2436321.7742,776649.0616,13
161478,-102.57758,18.98397,6,7,2439321.7742,776649.0616,13
161479,-102.54903,18.98407,6,96,2442321.7742,776649.0616,13
161480,-102.52047,18.98417,6,66,2445321.7742,776649.0616,13
161481,-102.49192,18.98427,6,227,2448321.7742,776649.0616,13
161482,-102.46336,18.98436,6,5,2451321.7742,776649.0616,13
161483,-102.4348,18.98444,6,0,2454321.7742,776649.0616,13
161484,-102.40625,18.98452,6,375,2457321.7742,776649.0616,13
161485,-102.37769,18.9846,6,0,2460321.7742,776649.0616,13
161486,-102.34913,18.98467,6,0,2463321.7742,776649.0616,13
161487,-102.32058,18.98473,6,0,2466321.7742,776649.0616,13
161488,-102.29202,18.98479,6,308,2469321.7742,776649.0616,13
161489,-102.26346,18.98484,6,24,2472321.7742,776649.0616,13
161490,-102.23491,18.98489,6,3,2475321.7742,776649.0616,13
161491,-102.20635,18.98493,6,246,2478321.7742,776649.0616,13
161492,-102.1778,18.98497,6,378,2481321.7742,776649.0616,13
161493,-102.14924,18.985,6,148,2484321.7742,776649.0616,13
161494,-102.12068,18.98502,6,413,2487321.7742,776649.0616,13
161495,-102.09213,18.98504,6,1293,2490321.7742,776649.0616,13
161496,-102.06357,18.98506,6,0,2493321.7742,776649.0616,13
161497,-102.03501,18.98507,6,19,2496321.7742,776649.0616,13
161498,-102.00646,18.98507,6,28,2499321.7742,776649.0616,13
161499,-101.9779,18.98507,6,0,2502321.7742,776649.0616,14
161500,-101.94934,18.98506,6,10,2505321.7742,776649.0616,14
161501,-101.92079,18.98505,6,89,2508321.7742,776649.0616,14
161502,-101.89223,18.98503,6,0,2511321.7742,776649.0616,14
161503,-101.86367,18.98501,6,40,2514321.7742,776649.0616,14
161504,-101.83512,18.98498,6,0,2517321.7742,776649.0616,14
161505,-101.80656,18.98495,6,382,2520321.7742,776649.0616,14
161506,-101.778,18.98491,6,3,2523321.7742,776649.0616,14
161507,-101.74945,18.98486,6,676,2526321.7742,776649.0616,14
161508,-101.72089,18.98481,6,0,2529321.7742,776649.0616,14
161509,-101.69233,18.98476,6,52,2532321.7742,776649.0616,14
161510,-101.66378,18.9847,6,70,2535321.7742,776649.0616,14
161511,-101.63522,18.98463,6,49,2538321.7742,776649.0616,14
161512,-101.60667,18.98456,6,130,2541321.7742,776649.0616,14
161513,-101.57811,18.98448,6,44,2544321.7742,776649.0616,14
161514,-101.54955,18.9844,6,10,2547321.7742,776649.0616,14
161515,-101.521,18.98431,6,37,2550321.7742,776649.0616,14
162429,-105.66163,18.96777,6,0,2115321.7742,779649.0616,13
162430,-105.63308,18.96846,6,0,2118321.7742,779649.0616,13
162431,-105.60454,18.96914,6,0,2121321.7742,779649.0616,13
162432,-105.57599,18.96982,6,0,2124321.7742,779649.0616,13
162433,-105.54745,18.9705,6,0,2127321.7742,779649.0616,13
162434,-105.5189,18.97117,6,0,2130321.7742,779649.0616,13
162435,-105.49036,18.97183,6,0,2133321.7742,779649.0616,13
162436,-105.46181,18.97249,6,0,2136321.7742,779649.0616,13
162437,-105.43327,18.97314,6,0,2139321.7742,779649.0616,13
162438,-105.40472,18.97379,6,0,2142321.7742,779649.0616,13
162439,-105.37618,18.97443,6,0,2145321.7742,779649.0616,13
162440,-105.34763,18.97507,6,0,2148321.7742,779649.0616,13
162441,-105.31908,18.9757,6,0,2151321.7742,779649.0616,13
162442,-105.29054,18.97633,6,0,2154321.7742,779649.0616,13
162443,-105.26199,18.97695,6,0,2157321.7742,779649.0616,13
162444,-105.23344,18.97756,6,0,2160321.7742,779649.0616,13
162445,-105.20489,18.97817,6,0,2163321.7742,779649.0616,13
162446,-105.17635,18.97878,6,0,2166321.7742,779649.0616,13
162447,-105.1478,18.97938,6,0,2169321.7742,779649.0616,13
162448,-105.11925,18.97997,6,0,2172321.7742,779649.0616,13
162449,-105.0907,18.98056,6,0,2175321.7742,779649.0616,13
162450,-105.06215,18.98114,6,0,2178321.7742,779649.0616,13
162451,-105.0336,18.98172,6,0,2181321.7742,779649.0616,13
162452,-105.00505,18.98229,6,0,2184321.7742,779649.0616,13
162453,-104.9765,18.98286,6,0,2187321.7742,779649.0616,13
162454,-104.94795,18.98342,6,0,2190321.7742,779649.0616,13
162455,-104.9194,18.98397,6,0,2193321.7742,779649.0616,13
162456,-104.89085,18.98452,6,0,2196321.7742,779649.0616,13
162457,-104.8623,18.98507,6,0,2199321.7742,779649.0616,13
162458,-104.83375,18.98561,6,0,2202321.7742,779649.0616,13
162459,-104.8052,18.98614,6,0,2205321.7742,779649.0616,13
162460,-104.77665,18.98667,6,0,2208321.7742,779649.0616,13
162461,-104.74809,18.98719,6,0,2211321.7742,779649.0616,13
162462,-104.71954,18.98771,6,0,2214321.7742,779649.0616,13
162463,-104.69099,18.98822,6,0,2217321.7742,779649.0616,13
162464,-104.66244,18.98873,6,0,2220321.7742,779649.0616,13
162465,-104.63389,18.98923,6,0,2223321.7742,779649.0616,13
162466,-104.60533,18.98973,6,0,2226321.7742,779649.0616,13
162467,-104.57678,18.99022,6,0,2229321.7742,779649.0616,13
162468,-104.54823,18.9907,6,0,2232321.7742,779649.0616,13
162469,-104.51967,18.99118,6,0,2235321.7742,779649.0616,13
162470,-104.49112,18.99166,6,0,2238321.7742,779649.0616,13
162471,-104.46257,18.99213,6,0,2241321.7742,779649.0616,13
162472,-104.43401,18.99259,6,0,2244321.7742,779649.0616,13
162473,-104.40546,18.99305,6,0,2247321.7742,779649.0616,13
162474,-104.3769,18.9935,6,0,2250321.7742,779649.0616,13
162475,-104.34835,18.99395,6,0,2253321.7742,779649.0616,13
162476,-104.3198,18.99439,6,0,2256321.7742,779649.0616,13
162477,-104.29124,18.99483,6,0,2259321.7742,779649.0616,13
162478,-104.26269,18.99526,6,4,2262321.7742,779649.0616,13
162479,-104.23413,18.99569,6,10,2265321.7742,779649.0616,13
162480,-104.20557,18.99611,6,0,2268321.7742,779649.0616,13
162481,-104.17702,18.99652,6,0,2271321.7742,779649.0616,13
162482,-104.14846,18.99693,6,0,2274321.7742,779649.0616,13
162483,-104.11991,18.99733,6,1503,2277321.7742,779649.0616,13
162484,-104.09135,18.99773,6,0,2280321.7742,779649.0616,13
162485,-104.0628,18.99813,6,3,2283321.7742,779649.0616,13
162486,-104.03424,18.99851,6,2,2286321.7742,779649.0616,13
162487,-104.00568,18.9989,6,0,2289321.7742,779649.0616,13
162488,-103.97713,18.99927,6,2,2292321.7742,779649.0616,13
162489,-103.94857,18.99965,6,24,2295321.7742,779649.0616,13
162490,-103.92001,19.00001,6,26,2298321.7742,779649.0616,13
162491,-103.89145,19.00037,6,1771,2301321.7742,779649.0616,13
162492,-103.8629,19.00073,6,0,2304321.7742,779649.0616,13
162493,-103.83434,19.00108,6,35,2307321.7742,779649.0616,13
162494,-103.80578,19.00142,6,0,2310321.7742,779649.0616,13
162495,-103.77722,19.00176,6,0,2313321.7742,779649.0616,13
162496,-103.74867,19.0021,6,2453,2316321.7742,779649.0616,13
162497,-103.72011,19.00243,6,811,2319321.7742,779649.0616,13
162498,-103.69155,19.00275,6,489,2322321.7742,779649.0616,13
