GRIDCODE,LONG,LATITUDE,Pob,UTMX,UTMY,UTMZ,
255,216,"Emisiones Guanajauto EI 2016 V4.0",,,,,
1819580,-100.3567433,20.01815614,6,0,2671321.774,891649.0616,14
1819581,-100.3471525,20.01805197,6,0,2672321.774,891649.0616,14
1819582,-100.3375617,20.0179472,6,0,2673321.774,891649.0616,14
1819583,-100.3279709,20.01784181,6,0,2674321.774,891649.0616,14
1819584,-100.3183802,20.01773582,6,0,2675321.774,891649.0616,14
1819585,-100.3087895,20.01762923,6,210,2676321.774,891649.0616,14
1819586,-100.2991987,20.01752202,6,0,2677321.774,891649.0616,14
1819587,-100.289608,20.01741421,6,0,2678321.774,891649.0616,14
1819588,-100.2800174,20.0173058,6,0,2679321.774,891649.0616,14
1819589,-100.2704267,20.01719678,6,0,2680321.774,891649.0616,14
1819590,-100.260836,20.01708715,6,0,2681321.774,891649.0616,14
1819591,-100.2512454,20.01697692,6,0,2682321.774,891649.0616,14
1819592,-100.2416548,20.01686608,6,61,2683321.774,891649.0616,14
1819593,-100.2320641,20.01675463,6,0,2684321.774,891649.0616,14
1819594,-100.2224736,20.01664258,6,0,2685321.774,891649.0616,14
1819595,-100.212883,20.01652993,6,0,2686321.774,891649.0616,14
1819596,-100.2032924,20.01641666,6,0,2687321.774,891649.0616,14
1819597,-100.1937019,20.01630279,6,0,2688321.774,891649.0616,14
1819598,-100.1841113,20.01618831,6,0,2689321.774,891649.0616,14
1819599,-100.1745208,20.01607323,6,0,2690321.774,891649.0616,14
1819600,-100.1649303,20.01595754,6,0,2691321.774,891649.0616,14
1819601,-100.1553398,20.01584125,6,0,2692321.774,891649.0616,14
1819602,-100.1457494,20.01572435,6,0,2693321.774,891649.0616,14
1819603,-100.1361589,20.01560684,6,0,2694321.774,891649.0616,14
1819604,-100.1265685,20.01548873,6,0,2695321.774,891649.0616,14
1819605,-100.1169781,20.01537001,6,0,2696321.774,891649.0616,14
1819606,-100.1073877,20.01525068,6,0,2697321.774,891649.0616,14
1819607,-100.0977973,20.01513075,6,0,2698321.774,891649.0616,14
1819608,-100.0882069,20.01501021,6,0,2699321.774,891649.0616,14
1819609,-100.0786166,20.01488907,6,0,2700321.774,891649.0616,14
1819610,-100.0690263,20.01476732,6,434,2701321.774,891649.0616,14
1819611,-100.059436,20.01464496,6,441,2702321.774,891649.0616,14
1819612,-100.0498457,20.014522,6,0,2703321.774,891649.0616,14
1819613,-100.0402554,20.01439843,6,0,2704321.774,891649.0616,14
1819614,-100.0306651,20.01427426,6,0,2705321.774,891649.0616,14
1819615,-100.0210749,20.01414948,6,483,2706321.774,891649.0616,14
1819616,-100.0114847,20.01402409,6,0,2707321.774,891649.0616,14
1819617,-100.0018945,20.0138981,6,0,2708321.774,891649.0616,14
1819618,-99.99230426,20.0137715,6,0,2709321.774,891649.0616,14
1819619,-99.98271409,20.01364429,6,0,2710321.774,891649.0616,14
1819620,-99.97312394,20.01351648,6,0,2711321.774,891649.0616,14
1819621,-99.96353381,20.01338806,6,1028,2712321.774,891649.0616,14
1819622,-99.95394369,20.01325904,6,0,2713321.774,891649.0616,14
1819623,-99.94435359,20.01312941,6,0,2714321.774,891649.0616,14
1819624,-99.93476351,20.01299918,6,0,2715321.774,891649.0616,14
1819625,-99.92517345,20.01286833,6,0,2716321.774,891649.0616,14
1819626,-99.91558341,20.01273689,6,0,2717321.774,891649.0616,14
1819627,-99.90599338,20.01260483,6,730,2718321.774,891649.0616,14
1819628,-99.89640338,20.01247217,6,480,2719321.774,891649.0616,14
1819629,-99.88681339,20.01233891,6,0,2720321.774,891649.0616,14
1819630,-99.87722342,20.01220503,6,0,2721321.774,891649.0616,14
1819631,-99.86763347,20.01207055,6,0,2722321.774,891649.0616,14
1819632,-99.85804355,20.01193547,6,0,2723321.774,891649.0616,14
1819633,-99.84845363,20.01179978,6,0,2724321.774,891649.0616,14
1819634,-99.83886374,20.01166348,6,0,2725321.774,891649.0616,14
1819635,-99.82927387,20.01152658,6,0,2726321.774,891649.0616,14
1819636,-99.81968402,20.01138907,6,522,2727321.774,891649.0616,14
1819637,-99.81009419,20.01125096,6,382,2728321.774,891649.0616,14
1819638,-99.80050437,20.01111223,6,544,2729321.774,891649.0616,14
1819639,-99.79091458,20.01097291,6,0,2730321.774,891649.0616,14
1819640,-99.78132481,20.01083297,6,0,2731321.774,891649.0616,14
1819641,-99.77173505,20.01069243,6,99,2732321.774,891649.0616,14
1819642,-99.76214532,20.01055129,6,0,2733321.774,891649.0616,14
1819643,-99.7525556,20.01040954,6,0,2734321.774,891649.0616,14
1819644,-99.74296591,20.01026718,6,0,2735321.774,891649.0616,14
1819645,-99.73337623,20.01012422,6,0,2736321.774,891649.0616,14
1819646,-99.72378658,20.00998065,6,0,2737321.774,891649.0616,14
1819647,-99.71419695,20.00983647,6,0,2738321.774,891649.0616,14
1819648,-99.70460733,20.00969169,6,0,2739321.774,891649.0616,14
1819649,-99.69501774,20.0095463,6,0,2740321.774,891649.0616,14
1819650,-99.68542817,20.00940031,6,0,2741321.774,891649.0616,14
1819651,-99.67583862,20.00925371,6,0,2742321.774,891649.0616,14
1819652,-99.66624909,20.0091065,6,0,2743321.774,891649.0616,14
1822576,-102.102433,20.03608504,6,0,2489321.774,892649.0616,14
1822577,-102.0928403,20.03609121,6,0,2490321.774,892649.0616,14
1822578,-102.0832476,20.03609678,6,0,2491321.774,892649.0616,14
1822579,-102.0736549,20.03610174,6,0,2492321.774,892649.0616,14
1822580,-102.0640622,20.03610609,6,135,2493321.774,892649.0616,14
1822581,-102.0544695,20.03610984,6,0,2494321.774,892649.0616,14
1822582,-102.0448768,20.03611298,6,0,2495321.774,892649.0616,14
1822583,-102.0352841,20.03611551,6,0,2496321.774,892649.0616,14
1822584,-102.0256914,20.03611744,6,0,2497321.774,892649.0616,14
1822585,-102.0160987,20.03611876,6,0,2498321.774,892649.0616,14
1822586,-102.006506,20.03611947,6,0,2499321.774,892649.0616,14
1822587,-101.9969133,20.03611958,6,0,2500321.774,892649.0616,14
1822588,-101.9873206,20.03611908,6,0,2501321.774,892649.0616,14
1822589,-101.9777279,20.03611798,6,0,2502321.774,892649.0616,14
1822590,-101.9681352,20.03611627,6,0,2503321.774,892649.0616,14
1822591,-101.9585425,20.03611395,6,0,2504321.774,892649.0616,14
1822592,-101.9489498,20.03611103,6,0,2505321.774,892649.0616,14
1822593,-101.9393571,20.0361075,6,0,2506321.774,892649.0616,14
1822594,-101.9297644,20.03610336,6,0,2507321.774,892649.0616,14
1822595,-101.9201717,20.03609862,6,0,2508321.774,892649.0616,14
1822596,-101.910579,20.03609327,6,0,2509321.774,892649.0616,14
1822597,-101.9009863,20.03608731,6,0,2510321.774,892649.0616,14
1822598,-101.8913936,20.03608075,6,0,2511321.774,892649.0616,14
1822599,-101.8818009,20.03607358,6,0,2512321.774,892649.0616,14
1822600,-101.8722082,20.03606581,6,0,2513321.774,892649.0616,14
1822601,-101.8626155,20.03605742,6,0,2514321.774,892649.0616,14
1822602,-101.8530229,20.03604844,6,0,2515321.774,892649.0616,14
1822603,-101.8434302,20.03603884,6,0,2516321.774,892649.0616,14
1822604,-101.8338375,20.03602864,6,0,2517321.774,892649.0616,14
1822605,-101.8242448,20.03601784,6,0,2518321.774,892649.0616,14
1822606,-101.8146521,20.03600642,6,0,2519321.774,892649.0616,14
1822607,-101.8050594,20.0359944,6,177,2520321.774,892649.0616,14
1822608,-101.7954667,20.03598178,6,0,2521321.774,892649.0616,14
1822609,-101.7858741,20.03596855,6,0,2522321.774,892649.0616,14
1822610,-101.7762814,20.03595471,6,0,2523321.774,892649.0616,14
1822611,-101.7666887,20.03594026,6,0,2524321.774,892649.0616,14
1822612,-101.757096,20.03592521,6,0,2525321.774,892649.0616,14
1822613,-101.7475034,20.03590956,6,271,2526321.774,892649.0616,14
1822614,-101.7379107,20.03589329,6,0,2527321.774,892649.0616,14
1822615,-101.728318,20.03587642,6,70,2528321.774,892649.0616,14
1822616,-101.7187253,20.03585895,6,0,2529321.774,892649.0616,14
1822617,-101.7091327,20.03584086,6,486,2530321.774,892649.0616,14
1822618,-101.69954,20.03582217,6,0,2531321.774,892649.0616,14
1822619,-101.6899474,20.03580288,6,0,2532321.774,892649.0616,14
1822620,-101.6803547,20.03578298,6,0,2533321.774,892649.0616,14
1822621,-101.6707621,20.03576247,6,0,2534321.774,892649.0616,14
1822622,-101.6611694,20.03574135,6,0,2535321.774,892649.0616,14
1822623,-101.6515768,20.03571963,6,0,2536321.774,892649.0616,14
1822624,-101.6419841,20.0356973,6,542,2537321.774,892649.0616,14
1822625,-101.6323915,20.03567437,6,0,2538321.774,892649.0616,14
1822626,-101.6227988,20.03565083,6,0,2539321.774,892649.0616,14
1822627,-101.6132062,20.03562668,6,0,2540321.774,892649.0616,14
1822628,-101.6036136,20.03560193,6,0,2541321.774,892649.0616,14
1822629,-101.594021,20.03557657,6,0,2542321.774,892649.0616,14
1822630,-101.5844283,20.03555061,6,275,2543321.774,892649.0616,14
1822631,-101.5748357,20.03552403,6,1521,2544321.774,892649.0616,14
1822632,-101.5652431,20.03549686,6,758,2545321.774,892649.0616,14
1822633,-101.5556505,20.03546907,6,77,2546321.774,892649.0616,14
1822634,-101.5460579,20.03544068,6,0,2547321.774,892649.0616,14
1822635,-101.5364653,20.03541168,6,0,2548321.774,892649.0616,14
1822636,-101.5268727,20.03538208,6,0,2549321.774,892649.0616,14
1822637,-101.5172801,20.03535187,6,0,2550321.774,892649.0616,14
1822638,-101.5076875,20.03532105,6,0,2551321.774,892649.0616,14
1822639,-101.4980949,20.03528963,6,0,2552321.774,892649.0616,14
1822640,-101.4885023,20.0352576,6,0,2553321.774,892649.0616,14
1822641,-101.4789098,20.03522497,6,0,2554321.774,892649.0616,14
1822642,-101.4693172,20.03519172,6,0,2555321.774,892649.0616,14
1822643,-101.4597246,20.03515788,6,0,2556321.774,892649.0616,14
1822644,-101.4501321,20.03512342,6,0,2557321.774,892649.0616,14
1822645,-101.4405395,20.03508836,6,0,2558321.774,892649.0616,14
1822646,-101.4309469,20.03505269,6,0,2559321.774,892649.0616,14
1822647,-101.4213544,20.03501642,6,0,2560321.774,892649.0616,14
1822648,-101.4117619,20.03497954,6,0,2561321.774,892649.0616,14
1822649,-101.4021693,20.03494205,6,0,2562321.774,892649.0616,14
1822650,-101.3925768,20.03490396,6,0,2563321.774,892649.0616,14
1822651,-101.3829843,20.03486526,6,0,2564321.774,892649.0616,14
1822652,-101.3733917,20.03482596,6,0,2565321.774,892649.0616,14
1822653,-101.3637992,20.03478604,6,0,2566321.774,892649.0616,14
1822654,-101.3542067,20.03474553,6,122,2567321.774,892649.0616,14
1822655,-101.3446142,20.0347044,6,47,2568321.774,892649.0616,14
1822656,-101.3350217,20.03466267,6,200,2569321.774,892649.0616,14
1822657,-101.3254292,20.03462033,6,0,2570321.774,892649.0616,14
1822658,-101.3158367,20.03457739,6,0,2571321.774,892649.0616,14
1822659,-101.3062443,20.03453384,6,0,2572321.774,892649.0616,14
1822660,-101.2966518,20.03448968,6,0,2573321.774,892649.0616,14
1822661,-101.2870593,20.03444492,6,0,2574321.774,892649.0616,14
1822662,-101.2774669,20.03439955,6,0,2575321.774,892649.0616,14
1822663,-101.2678744,20.03435358,6,0,2576321.774,892649.0616,14
1822664,-101.258282,20.034307,6,0,2577321.774,892649.0616,14
1822665,-101.2486895,20.03425981,6,0,2578321.774,892649.0616,14
1822666,-101.2390971,20.03421201,6,0,2579321.774,892649.0616,14
1822667,-101.2295047,20.03416361,6,314,2580321.774,892649.0616,14
1822668,-101.2199122,20.03411461,6,0,2581321.774,892649.0616,14
1822669,-101.2103198,20.03406499,6,0,2582321.774,892649.0616,14
1822670,-101.2007274,20.03401477,6,0,2583321.774,892649.0616,14
1822671,-101.191135,20.03396395,6,0,2584321.774,892649.0616,14
1822672,-101.1815426,20.03391252,6,0,2585321.774,892649.0616,14
1822673,-101.1719502,20.03386048,6,0,2586321.774,892649.0616,14
1822674,-101.1623579,20.03380783,6,0,2587321.774,892649.0616,14
1822675,-101.1527655,20.03375458,6,2180,2588321.774,892649.0616,14
1822676,-101.1431731,20.03370072,6,0,2589321.774,892649.0616,14
1822677,-101.1335808,20.03364626,6,0,2590321.774,892649.0616,14
1822678,-101.1239884,20.03359119,6,0,2591321.774,892649.0616,14
1822679,-101.1143961,20.03353551,6,0,2592321.774,892649.0616,14
1822680,-101.1048038,20.03347923,6,0,2593321.774,892649.0616,14
1822681,-101.0952114,20.03342234,6,0,2594321.774,892649.0616,14
1822682,-101.0856191,20.03336485,6,0,2595321.774,892649.0616,14
1822683,-101.0760268,20.03330675,6,0,2596321.774,892649.0616,14
1822684,-101.0664345,20.03324804,6,0,2597321.774,892649.0616,14
1822685,-101.0568422,20.03318872,6,0,2598321.774,892649.0616,14
1822686,-101.0472499,20.0331288,6,0,2599321.774,892649.0616,14
1822687,-101.0376577,20.03306827,6,0,2600321.774,892649.0616,14
1822688,-101.0280654,20.03300714,6,0,2601321.774,892649.0616,14
1822689,-101.0184731,20.0329454,6,0,2602321.774,892649.0616,14
1822690,-101.0088809,20.03288306,6,0,2603321.774,892649.0616,14
1822691,-100.9992887,20.0328201,6,0,2604321.774,892649.0616,14
1822692,-100.9896964,20.03275654,6,0,2605321.774,892649.0616,14
1822693,-100.9801042,20.03269238,6,0,2606321.774,892649.0616,14
1822694,-100.970512,20.03262761,6,0,2607321.774,892649.0616,14
1822695,-100.9609198,20.03256223,6,0,2608321.774,892649.0616,14
1822696,-100.9513276,20.03249625,6,116,2609321.774,892649.0616,14
1822697,-100.9417354,20.03242966,6,0,2610321.774,892649.0616,14
1822698,-100.9321432,20.03236246,6,1227,2611321.774,892649.0616,14
1822699,-100.9225511,20.03229466,6,0,2612321.774,892649.0616,14
1822700,-100.9129589,20.03222625,6,0,2613321.774,892649.0616,14
1822701,-100.9033668,20.03215723,6,0,2614321.774,892649.0616,14
1822702,-100.8937746,20.03208761,6,0,2615321.774,892649.0616,14
1822703,-100.8841825,20.03201738,6,0,2616321.774,892649.0616,14
1822704,-100.8745904,20.03194655,6,0,2617321.774,892649.0616,14
1822705,-100.8649983,20.03187511,6,1140,2618321.774,892649.0616,14
1822706,-100.8554062,20.03180306,6,0,2619321.774,892649.0616,14
1822707,-100.8458141,20.03173041,6,245,2620321.774,892649.0616,14
1822708,-100.836222,20.03165715,6,0,2621321.774,892649.0616,14
1822709,-100.82663,20.03158328,6,0,2622321.774,892649.0616,14
1822710,-100.8170379,20.03150881,6,0,2623321.774,892649.0616,14
1822711,-100.8074459,20.03143373,6,582,2624321.774,892649.0616,14
1822712,-100.7978538,20.03135805,6,46,2625321.774,892649.0616,14
1822713,-100.7882618,20.03128176,6,6,2626321.774,892649.0616,14
1822714,-100.7786698,20.03120486,6,0,2627321.774,892649.0616,14
1822715,-100.7690778,20.03112735,6,0,2628321.774,892649.0616,14
1822716,-100.7594858,20.03104924,6,0,2629321.774,892649.0616,14
1822717,-100.7498939,20.03097053,6,7,2630321.774,892649.0616,14
1822718,-100.7403019,20.03089121,6,209,2631321.774,892649.0616,14
1822719,-100.7307099,20.03081128,6,4997,2632321.774,892649.0616,14
1822720,-100.721118,20.03073074,6,7595,2633321.774,892649.0616,14
1822721,-100.7115261,20.0306496,6,4219,2634321.774,892649.0616,14
1822722,-100.7019341,20.03056785,6,44,2635321.774,892649.0616,14
1822723,-100.6923422,20.0304855,6,894,2636321.774,892649.0616,14
1822724,-100.6827503,20.03040254,6,204,2637321.774,892649.0616,14
1822725,-100.6731584,20.03031897,6,22,2638321.774,892649.0616,14
1822726,-100.6635666,20.0302348,6,5,2639321.774,892649.0616,14
1822727,-100.6539747,20.03015002,6,406,2640321.774,892649.0616,14
1822728,-100.6443829,20.03006463,6,0,2641321.774,892649.0616,14
1822729,-100.634791,20.02997864,6,0,2642321.774,892649.0616,14
1822730,-100.6251992,20.02989205,6,264,2643321.774,892649.0616,14
1822731,-100.6156074,20.02980484,6,9,2644321.774,892649.0616,14
1822732,-100.6060156,20.02971703,6,0,2645321.774,892649.0616,14
1822733,-100.5964238,20.02962861,6,0,2646321.774,892649.0616,14
1822734,-100.586832,20.02953959,6,0,2647321.774,892649.0616,14
1822735,-100.5772402,20.02944996,6,0,2648321.774,892649.0616,14
1822736,-100.5676485,20.02935973,6,0,2649321.774,892649.0616,14
1822737,-100.5580568,20.02926888,6,0,2650321.774,892649.0616,14
1822738,-100.548465,20.02917744,6,0,2651321.774,892649.0616,14
1822739,-100.5388733,20.02908538,6,14,2652321.774,892649.0616,14
1822740,-100.5292816,20.02899272,6,0,2653321.774,892649.0616,14
1822741,-100.5196899,20.02889945,6,0,2654321.774,892649.0616,14
1822742,-100.5100983,20.02880558,6,0,2655321.774,892649.0616,14
1822743,-100.5005066,20.0287111,6,0,2656321.774,892649.0616,14
1822744,-100.490915,20.02861602,6,0,2657321.774,892649.0616,14
1822745,-100.4813233,20.02852032,6,872,2658321.774,892649.0616,14
1822746,-100.4717317,20.02842403,6,0,2659321.774,892649.0616,14
1822747,-100.4621401,20.02832712,6,0,2660321.774,892649.0616,14
1822748,-100.4525485,20.02822961,6,0,2661321.774,892649.0616,14
1822749,-100.4429569,20.0281315,6,0,2662321.774,892649.0616,14
1822750,-100.4333654,20.02803277,6,0,2663321.774,892649.0616,14
1822751,-100.4237738,20.02793344,6,0,2664321.774,892649.0616,14
1822752,-100.4141823,20.02783351,6,287,2665321.774,892649.0616,14
1822753,-100.4045908,20.02773297,6,0,2666321.774,892649.0616,14
1822754,-100.3949993,20.02763182,6,0,2667321.774,892649.0616,14
1822755,-100.3854078,20.02753006,6,21,2668321.774,892649.0616,14
1822756,-100.3758163,20.0274277,6,0,2669321.774,892649.0616,14
1822757,-100.3662248,20.02732474,6,0,2670321.774,892649.0616,14
1822758,-100.3566334,20.02722116,6,0,2671321.774,892649.0616,14
1822759,-100.3470419,20.02711698,6,0,2672321.774,892649.0616,14
1822760,-100.3374505,20.0270122,6,364,2673321.774,892649.0616,14
1822761,-100.3278591,20.02690681,6,0,2674321.774,892649.0616,14
1822762,-100.3182677,20.02680081,6,0,2675321.774,892649.0616,14
1822763,-100.3086764,20.0266942,6,0,2676321.774,892649.0616,14
1822764,-100.299085,20.02658699,6,0,2677321.774,892649.0616,14
1822765,-100.2894936,20.02647918,6,0,2678321.774,892649.0616,14
1822766,-100.2799023,20.02637075,6,0,2679321.774,892649.0616,14
1822767,-100.270311,20.02626173,6,0,2680321.774,892649.0616,14
1822768,-100.2607197,20.02615209,6,0,2681321.774,892649.0616,14
1822769,-100.2511284,20.02604185,6,0,2682321.774,892649.0616,14
1822770,-100.2415372,20.025931,6,0,2683321.774,892649.0616,14
1822771,-100.2319459,20.02581955,6,0,2684321.774,892649.0616,14
1822772,-100.2223547,20.02570749,6,0,2685321.774,892649.0616,14
1822773,-100.2127635,20.02559482,6,0,2686321.774,892649.0616,14
1822774,-100.2031723,20.02548155,6,0,2687321.774,892649.0616,14
1822775,-100.1935811,20.02536767,6,0,2688321.774,892649.0616,14
1822776,-100.1839899,20.02525318,6,539,2689321.774,892649.0616,14
1822777,-100.1743987,20.02513809,6,0,2690321.774,892649.0616,14
1822778,-100.1648076,20.0250224,6,0,2691321.774,892649.0616,14
1822779,-100.1552165,20.02490609,6,0,2692321.774,892649.0616,14
1822780,-100.1456254,20.02478918,6,0,2693321.774,892649.0616,14
1822781,-100.1360343,20.02467167,6,334,2694321.774,892649.0616,14
1822782,-100.1264432,20.02455355,6,0,2695321.774,892649.0616,14
1822783,-100.1168522,20.02443482,6,294,2696321.774,892649.0616,14
1822784,-100.1072611,20.02431548,6,376,2697321.774,892649.0616,14
1822785,-100.0976701,20.02419554,6,0,2698321.774,892649.0616,14
1822786,-100.0880791,20.02407499,6,0,2699321.774,892649.0616,14
1822787,-100.0784881,20.02395384,6,0,2700321.774,892649.0616,14
1822788,-100.0688971,20.02383208,6,0,2701321.774,892649.0616,14
1822789,-100.0593062,20.02370972,6,0,2702321.774,892649.0616,14
1822790,-100.0497152,20.02358675,6,0,2703321.774,892649.0616,14
1822791,-100.0401243,20.02346317,6,0,2704321.774,892649.0616,14
1822792,-100.0305334,20.02333898,6,0,2705321.774,892649.0616,14
1822793,-100.0209425,20.02321419,6,0,2706321.774,892649.0616,14
1822794,-100.0113517,20.0230888,6,1274,2707321.774,892649.0616,14
1822795,-100.0017608,20.02296279,6,101,2708321.774,892649.0616,14
1822796,-99.99217,20.02283619,6,0,2709321.774,892649.0616,14
1822797,-99.98257918,20.02270897,6,0,2710321.774,892649.0616,14
1822798,-99.97298839,20.02258115,6,0,2711321.774,892649.0616,14
1822799,-99.96339761,20.02245272,6,1851,2712321.774,892649.0616,14
1822800,-99.95380686,20.02232369,6,0,2713321.774,892649.0616,14
1822801,-99.94421612,20.02219405,6,0,2714321.774,892649.0616,14
1822802,-99.9346254,20.02206381,6,249,2715321.774,892649.0616,14
1822803,-99.92503469,20.02193295,6,0,2716321.774,892649.0616,14
1822804,-99.91544401,20.0218015,6,0,2717321.774,892649.0616,14
1822805,-99.90585334,20.02166943,6,0,2718321.774,892649.0616,14
1822806,-99.8962627,20.02153676,6,0,2719321.774,892649.0616,14
