GRIDCODE,CVENTMUN,Furb,Frur,Fpob,Pob total,Suma de POB  RURAL EN CELL,Suma de POB URBANA en CELL
2134079,11026,,0.000112743,7.06028E-05,4,4,
2134083,11037,,0.000221794,9.24727E-05,16,16,
2134084,11037,,0.012559087,0.005236268,906,906,
2134085,11037,,0.001011935,0.000421907,73,73,
2134087,11037,,0.012974951,0.005409654,936,936,
2134088,11037,,0.001774352,0.000739782,128,128,
2134089,11037,0.000178421,8.31728E-05,0.000138709,24,6,18
2134090,11037,0.004569559,0.000998073,0.003080498,533,72,461
2134091,11037,,0.000110897,4.62364E-05,8,8,
2134092,11037,,4.15864E-05,1.73386E-05,3,3,
2134093,11037,,0.017798971,0.007420936,1284,1284,
2134094,11037,,0.000207932,8.66932E-05,15,15,
2134095,11037,,6.93106E-05,2.88977E-05,5,5,
2134096,11037,,6.93106E-05,2.88977E-05,5,5,
2134097,11037,,0.004477467,0.001866793,323,323,
2134099,11015,,0.005191202,0.001351123,232,232,
2134099,11037,,8.31728E-05,3.46773E-05,6,6,
2134104,11015,,0.01543935,0.004018427,690,690,
2134105,11015,0.003676644,0.003423508,0.00361076,620,153,467
2134110,11015,,0.000872659,0.000227128,39,39,
2134112,11015,,0.024904343,0.006481897,1113,1113,
2134119,11015,,0.000402766,0.000104829,18,18,
2134120,11015,,0.013358394,0.003476813,597,597,
2134121,11015,,0.001051666,0.000273719,47,47,
2134127,11014,,0.006937807,0.004164051,617,617,
2134130,11014,,0.003699414,0.002220378,329,329,
2134136,11014,,0.000213644,0.000128228,19,19,
2134137,11003,,5.87599E-05,3.11754E-05,5,5,
2134140,11003,,0.000493583,0.000261873,42,42,
2134154,11003,,0.002926245,0.001552534,249,249,
2134155,11003,,0.00011752,6.23507E-05,10,10,
2134156,11003,,0.005899497,0.003130008,502,502,
2134157,11003,0.000159382,0.001210455,0.000717034,115,103,12
2134158,11003,0.01807653,0.0002938,0.008641814,1386,25,1361
2134159,11003,0.087447371,,0.041051732,6584,,6584
2134160,11003,0.11540556,,0.054176565,8689,,8689
2134161,11003,0.056367959,,0.026461657,4244,,4244
2134162,11003,0.012418483,2.3504E-05,0.005842265,937,2,935
2134163,11003,0.00228447,0.000634607,0.001409127,226,54,172
2134164,11003,0.000398454,0.00307902,0.001820642,292,262,30
2134165,11003,,0.008990269,0.004769832,765,765,
2134167,11003,,0.001563014,0.000829265,133,133,
2134168,11003,,3.5256E-05,1.87052E-05,3,3,
2134170,11003,,0.000505335,0.000268108,43,43,
2134172,11003,,1.1752E-05,6.23507E-06,1,1,
2134175,11003,,8.22639E-05,4.36455E-05,7,7,
2134182,11003,,1.1752E-05,6.23507E-06,1,1,
2134191,11032,,0.000218905,0.000138101,10,10,
2134191,22014,,0.004126624,0.000367857,295,295,
2134193,11032,,0.012280548,0.007747442,561,561,
2134197,11032,,0.004640778,0.002927732,212,212,
2134222,22005,,0.000376046,0.000275051,16,16,
2134223,22005,,0.000446554,0.000326623,19,19,
2134240,22018,,0.016668345,0.012551191,331,331,
2134242,22018,,0.00040286,0.000303352,8,8,
2134244,22018,0,,0,0,,0
2134245,22018,0.231654897,0.00307181,0.059532838,1570,61,1509
2134246,22018,0.00614062,0.049652533,0.038904899,1026,986,40
2134269,22004,,0.006360527,0.004752037,305,305,
2134274,22004,,0.000145979,0.000109063,7,7,
2137198,14072,,0.048689139,0.009778848,65,65,
2137201,14072,,0.011235955,0.002256657,15,15,
2137221,11025,,0.000118657,4.36078E-05,3,3,
2137222,11031,,0.000117838,4.40257E-05,5,5,
2137226,11031,,0.009450638,0.003530862,401,401,
2137231,11031,,0.000235677,8.80514E-05,10,10,
2137236,11031,,0.003134501,0.001171084,133,133,
2137238,11020,,0.00300273,0.000206755,297,297,
2137238,11031,,0.009757017,0.003645329,414,414,
2137243,11020,,0.003710444,0.000255486,367,367,
2137244,11020,,0.00151653,0.000104422,150,150,
2137245,11020,,0.000101102,6.96146E-06,10,10,
2137254,11020,,7.07714E-05,4.87302E-06,7,7,
2137263,11037,,1.38621E-05,5.77955E-06,1,1,
2137265,11037,0.000703772,0.000110897,0.000456584,79,8,71
2137266,11037,0.00043614,0.018672285,0.008039347,1391,1347,44
2137267,11037,0.017554641,,0.010235574,1771,,1771
2137268,11037,0.067790058,,0.039526308,6839,,6839
2137269,11037,0.040699807,0.000762417,0.024048687,4161,55,4106
2137270,11037,,0.00038814,0.000161827,28,28,
2137271,11037,,0.001164419,0.000485482,84,84,
2137272,11037,,8.31728E-05,3.46773E-05,6,6,
2137273,11037,,1.38621E-05,5.77955E-06,1,1,
2137274,11037,0.00300342,,0.001751202,303,,303
2137275,11037,0.013857362,0.004602226,0.009998613,1730,332,1398
2137277,11037,,0.009703489,0.004045682,700,700,
2137278,11015,,0.015282719,0.00397766,683,683,
2137280,11015,,0.000246135,6.40619E-05,11,11,
2137281,11015,,0.0012978,0.000337781,58,58,
2137282,11015,,0.014633819,0.003808769,654,654,
2137283,11015,0.011856587,0.006444251,0.010447909,1794,288,1506
2137284,11015,0.001810767,0.013358394,0.004816288,827,597,230
2137287,11015,,0.00076078,0.000198009,34,34,
2137288,11015,,0.0006489,0.00016889,29,29,
2137289,11015,,0.001700566,0.000442609,76,76,
2137298,11015,,0.007831554,0.002038332,350,350,
2137303,11014,,0.002203906,0.001322778,196,196,
2137305,11014,,0.001495508,0.000897599,133,133,
2137322,11003,,0.002115357,0.001122313,180,180,
2137332,11003,,0.003925163,0.002082515,334,334,
2137334,11003,,0.007533023,0.003996683,641,641,
2137335,11003,0.001806325,,0.00084797,136,,136
2137336,11003,0.013693536,,0.006428362,1031,,1031
2137337,11003,0.03475847,,0.016317191,2617,,2617
2137338,11003,0.034612371,,0.016248605,2606,,2606
2137339,11003,0.009390233,0.00822639,0.00877275,1407,700,707
2137340,11003,0,0.005993513,0.003179888,510,510,0
2137344,11003,,8.22639E-05,4.36455E-05,7,7,
2137345,11003,,5.87599E-05,3.11754E-05,5,5,
2137348,11003,,0.000364312,0.000193287,31,31,
2137349,11003,,0.000211536,0.000112231,18,18,
2137350,11003,,1.1752E-05,6.23507E-06,1,1,
2137351,11003,,0.000141024,7.48209E-05,12,12,
2137352,11003,,2.3504E-05,1.24701E-05,2,2,
2137353,11003,,0.008731726,0.004632661,743,743,
2137356,11003,,0.010259484,0.00544322,873,873,
2137372,11032,,0.008690513,0.005482592,397,397,
2137401,22005,,0.000540566,0.000395386,23,23,
2137406,22005,,0.000869606,0.000636056,37,37,
2137412,22018,,0.000251788,0.000189595,5,5,
2137416,22018,,0.003575385,0.002692249,71,71,
2137417,22018,,0.007100413,0.00534658,141,141,
2137419,22018,,0.03212811,0.024192325,638,638,
2137420,22018,,0.027041998,0.020362506,537,537,
2137421,22018,,0.000956793,0.000720461,19,19,
2137422,22018,0.000767578,0.000856078,0.000834218,22,17,5
2137423,22018,0.037304268,0.014704401,0.020286668,535,292,243
2137424,22018,,0.010323295,0.007773396,205,205,
2137440,22004,,0.032094595,0.023978312,1539,1539,
2140377,14072,,0.010486891,0.002106213,14,14,
2140379,14072,,0.003745318,0.000752219,5,5,
2140382,14072,,0.000749064,0.000150444,1,1,
2140396,11025,,0.001542538,0.000566902,39,39,
2140400,11025,,7.91045E-05,2.90719E-05,2,2,
2140401,11031,,0.000141406,5.28309E-05,6,6,
2140402,11031,,0.023897622,0.008928414,1014,1014,
2140406,11031,,0.00841366,0.003143436,357,357,
2140407,11031,,0.025547359,0.009544774,1084,1084,
2140409,11031,,0.007305979,0.002729594,310,310,
2140413,11031,,0.000164974,6.1636E-05,7,7,
2140415,11031,,7.0703E-05,2.64154E-05,3,3,
2140416,11020,,8.08816E-05,5.56917E-06,8,8,
2140423,11020,,5.0551E-05,3.48073E-06,5,5,
2140424,11020,,0.016762714,0.00115421,1658,1658,
2140427,11020,,0.00905874,0.000623747,896,896,
2140438,11037,0.000337017,,0.000196505,34,,34
2140439,11037,0.003072806,0.000304967,0.001918809,332,22,310
2140441,11037,,0.000249518,0.000104032,18,18,
2140442,11037,0.003588244,,0.002092195,362,,362
2140443,11037,0.01241017,,0.00723599,1252,,1252
2140444,11037,0.015641572,,0.009120122,1578,,1578
2140445,11037,0.083005402,,0.04839791,8374,,8374
2140446,11037,0.085314963,,0.049744544,8607,,8607
2140447,11037,0.0725876,0.000471312,0.042520113,7357,34,7323
2140448,11037,0.002279824,0.012669984,0.0066118,1144,914,230
2140449,11037,,4.15864E-05,1.73386E-05,3,3,
2140452,11037,0.002844823,,0.001658729,287,,287
2140453,11037,0.007652277,0.000609934,0.004716109,816,44,772
2140456,11015,,0.002036204,0.000529966,91,91,
2140459,11015,,0.017207044,0.004478507,769,769,
2140460,11015,0.000747925,,0.000553262,95,,95
2140461,11015,0.003857721,,0.002853665,490,,490
2140462,11015,9.44748E-05,0.001655814,0.000500847,86,74,12
2140465,11015,,0.002125708,0.000553262,95,95,
2140479,11014,,0.002372573,0.001424011,211,211,
2140482,11014,,0.000944531,0.000566905,84,84,
2140492,11014,,0.011401842,0.006843352,1014,1014,
2140495,11003,,0.006134537,0.003254709,522,522,
2140501,11003,,0.000376064,0.000199522,32,32,
2140503,11003,,4.70079E-05,2.49403E-05,4,4,
2140507,11003,,4.70079E-05,2.49403E-05,4,4,
2140510,11003,,0.00372538,0.001976519,317,317,
2140512,11003,,0.004336483,0.002300743,369,369,
2140513,11003,,0.00023504,0.000124701,20,20,
2140514,11003,0.005126775,,0.002406739,386,,386
2140515,11003,0.000557836,,0.000261873,42,,42
2140516,11003,0.000757063,0.00011752,0.00041775,67,10,57
2140517,11003,0.016190514,0.007568279,0.011615944,1863,644,1219
2140518,11003,0.019829727,0.013961359,0.016716236,2681,1188,1493
2140523,11003,,8.22639E-05,4.36455E-05,7,7,
2140526,11003,,0.001092935,0.000579862,93,93,
2140528,11003,,0.004465755,0.002369328,380,380,
2140530,11003,,1.1752E-05,6.23507E-06,1,1,
2140531,11003,,5.87599E-05,3.11754E-05,5,5,
2140549,11032,,0.017578039,0.011089475,803,803,
2140553,11032,,0.017315354,0.010923755,791,791,
2140568,22011,,0.000149142,6.86943E-05,8,8,
2140594,22018,,0.000352503,0.000265433,7,7,
2140595,22018,,0.0364085,0.027415441,723,723,
2140596,22018,,0.004884681,0.003678143,97,97,
2140597,22018,,0.054688287,0.041180039,1086,1086,
2140604,22018,,0.010826871,0.008152586,215,215,
2140625,22004,,0.009467801,0.007073524,454,454,
2140627,22004,,6.25626E-05,4.67413E-05,3,3,
2143555,14072,,0.011985019,0.002407101,16,16,
2143558,14072,,0.003745318,0.000752219,5,5,
2143559,14072,,0.006741573,0.001353994,9,9,
2143575,11025,,0.036744057,0.013503888,929,929,
2143582,11031,,0.000164974,6.1636E-05,7,7,
2143584,11031,,0.008272254,0.003090605,351,351,
2143595,11020,,0.000333637,2.29728E-05,33,33,
2143595,11031,,0.005915486,0.002210091,251,251,
2143596,11031,,0.001178384,0.000440257,50,50,
2143597,11020,,0.001294106,8.91067E-05,128,128,
2143598,11020,,0.000111212,7.65761E-06,11,11,
2143598,11031,,0.011972379,0.004473012,508,508,
2143599,11020,,0.000171873,1.18345E-05,17,17,
2143600,11020,,0.000171873,1.18345E-05,17,17,
2143606,11020,,5.0551E-05,3.48073E-06,5,5,
2143607,11020,,2.02204E-05,1.39229E-06,2,2,
2143608,11020,0.000825377,,0.000768545,1104,,1104
2143609,11020,0.000292321,4.04408E-05,0.000274978,395,4,391
2143611,11020,,0.000161763,1.11383E-05,16,16,
2143613,11037,,0.000152483,6.3575E-05,11,11,
2143616,11037,0.01119096,2.77243E-05,0.006536665,1131,2,1129
2143617,11037,0.018863062,,0.010998474,1903,,1903
2143618,11037,,0.000221794,9.24727E-05,16,16,
2143619,11037,,0.003534842,0.001473784,255,255,
2143620,11037,0.001139912,0.001427799,0.001259941,218,103,115
2143621,11037,0.006175348,,0.003600657,623,,623
2143622,11037,0.032016653,,0.01866793,3230,,3230
2143623,11037,0.065103831,,0.037960052,6568,,6568
2143624,11037,0.048946821,,0.028539393,4938,,4938
2143625,11037,0.069078654,,0.040277649,6969,,6969
2143626,11037,0.009337364,0.010119353,0.009663399,1672,730,942
2143627,11037,,0.005628024,0.002346495,406,406,
2143635,11015,0.00526697,4.47517E-05,0.003907774,671,2,669
2143636,11015,0.001472232,0.000335638,0.001176409,202,15,187
2143637,11015,,0.026828668,0.006982744,1199,1199,
2143639,11015,,0.008592334,0.002236342,384,384,
2143640,11015,,0.014387684,0.003744708,643,643,
2143641,11015,,0.000626524,0.000163067,28,28,
2143642,11015,,0.004564677,0.001188057,204,204,
2143661,11014,,0.000472266,0.000283452,42,42,
2143662,11014,,0.000550977,0.000330695,49,49,
2143663,11014,,0.001236886,0.000742375,110,110,
2143665,11014,,5.62221E-05,3.37443E-05,5,5,
2143674,11014,,0.002799861,0.001680468,249,249,
2143676,11003,,0.002268133,0.001203369,193,193,
2143682,11003,,0.001445494,0.000766914,123,123,
2143683,11003,,0.00206835,0.001097373,176,176,
2143689,11003,,0.00200959,0.001066198,171,171,
2143690,11003,,0.014584215,0.007737728,1241,1241,
2143692,11003,,0.003161284,0.001677235,269,269,
2143693,11003,,0.002362149,0.00125325,201,201,
2143694,11003,,0.000188032,9.97612E-05,16,16,
2143698,11003,,0.000164528,8.7291E-05,14,14,
2143699,11003,,0.00041132,0.000218228,35,35,
2143702,11003,,0.0035491,0.001882993,302,302,
2143703,11003,,9.40159E-05,4.98806E-05,8,8,
2143704,11003,,0.00189207,0.001003847,161,161,
2143711,11003,,0.001151695,0.000611037,98,98,
2143712,11003,,0.00142199,0.000754444,121,121,
2143726,11032,,0.010157174,0.006407866,464,464,
2143731,11032,,0.012587015,0.007940782,575,575,
2143755,11040,,0.000124093,0.000110041,2,2,
2143757,11040,,0.000248185,0.000220083,4,4,
2143759,11040,,0.001923435,0.00170564,31,31,
2143760,11040,,0.000558417,0.000495186,9,9,
2143764,11040,,0.00049637,0.000440165,8,8,
2143769,22018,,0.00060429,0.000455028,12,12,
2143772,22018,,0.038372444,0.028894282,762,762,
2143774,22018,,0.011330446,0.008531776,225,225,
2143775,22018,,0.031372747,0.02362354,623,623,
2143778,22018,,0.000151073,0.000113757,3,3,
2143782,22018,,0.011380804,0.008569695,226,226,
2146735,14072,,0.003745318,0.000752219,5,5,
2146741,14072,,0.004494382,0.000902663,6,6,
2146749,14072,,0.000749064,0.000150444,1,1,
2146753,11025,,0.029901515,0.010989171,756,756,
2146757,11031,,2.35677E-05,8.80514E-06,1,1,
2146758,11031,,0.000164974,6.1636E-05,7,7,
2146760,11031,,0.000141406,5.28309E-05,6,6,
2146761,11031,,0.000117838,4.40257E-05,5,5,
2146763,11031,,0.035634324,0.013313375,1512,1512,
2146766,11031,,0.003158068,0.001179889,134,134,
2146771,11031,,0.01581391,0.00590825,671,671,
2146773,11031,,0.001084113,0.000405037,46,46,
2146776,11031,,0.00030638,0.000114467,13,13,
2146777,11020,,0.000626832,4.31611E-05,62,62,
2146778,11020,,0.000434739,2.99343E-05,43,43,
2146779,11020,,0.010362956,0.00071355,1025,1025,
2146780,11020,,0.009089071,0.000625835,899,899,
2146784,11020,,0.002295016,0.000158025,227,227,
2146785,11020,8.97149E-06,3.03306E-05,1.04422E-05,15,3,12
2146786,11020,0.000596604,,0.000555525,798,,798
2146787,11020,0.000860516,,0.000801264,1151,,1151
2146788,11037,,0.000110897,4.62364E-05,8,8,
2146789,11020,,0.000586392,4.03765E-05,58,58,
2146789,11037,,6.93106E-05,2.88977E-05,5,5,
2146792,11037,,0.000180208,7.51341E-05,13,13,
2146794,11037,,0.000332691,0.000138709,24,24,
2146796,11037,,0.000180208,7.51341E-05,13,13,
2146798,11037,,0.000180208,7.51341E-05,13,13,
2146799,11037,,0.000138621,5.77955E-05,10,10,
2146800,11037,0.001209298,0.000512899,0.000918948,159,37,122
2146801,11037,0.015046836,0.000207932,0.008860043,1533,15,1518
2146802,11037,0.053714626,,0.031319355,5419,,5419
2146803,11037,0.057659712,,0.033619613,5817,,5817
2146804,11037,0.000713684,1.38621E-05,0.000421907,73,1,72
2146806,11037,,4.15864E-05,1.73386E-05,3,3,
2146808,11037,,0.001206005,0.00050282,87,87,
2146810,11037,,0.013737368,0.005727529,991,991,
2146812,11015,2.36187E-05,0.000156631,5.82381E-05,10,7,3
2146813,11015,0.022193705,,0.016417311,2819,,2819
2146814,11015,0.012903683,,0.009545219,1639,,1639
2146815,11015,,0.024926719,0.006487721,1114,1114,
2146816,11015,0.001070714,0.000134255,0.000826981,142,6,136
2146817,11015,0.01387205,0.01402967,0.013913074,2389,627,1762
2146818,11015,0.009077454,,0.006714849,1153,,1153
2146819,11015,,0.001364928,0.000355252,61,61,
2146853,11014,,0.000697154,0.00041843,62,62,
2146856,11003,,0.001022423,0.000542452,87,87,
2146857,11003,,0.003772388,0.002001459,321,321,
2146859,11003,,0.001081183,0.000573627,92,92,
2146864,11003,,0.000975415,0.000517511,83,83,
2146865,11003,,0.001645278,0.00087291,140,140,
2146869,11003,,0.000105768,5.61157E-05,9,9,
2146870,11003,,0.006604616,0.003504112,562,562,
2146871,11003,,0.000658111,0.000349164,56,56,
2146879,11003,,0.003032012,0.001608649,258,258,
2146880,11003,,0.002538429,0.001346776,216,216,
2146881,11003,,0.000423071,0.000224463,36,36,
2146883,11003,,0.00502985,0.002668612,428,428,
2146886,11003,,0.003090772,0.001639825,263,263,
2146891,11003,,0.002303389,0.001222075,196,196,
2146903,11032,,0.003020883,0.001905788,138,138,
2146910,11032,,0.009850707,0.006214525,450,450,
2146940,11040,,0.000806602,0.000715268,13,13,
2146951,22018,,0.020747306,0.01562263,412,412,
2146952,22018,,0.001057508,0.000796299,21,21,
2146981,22004,,0.004004004,0.002991446,192,192,
2149932,11025,,0.015702251,0.005770768,397,397,
2149934,11025,,0.056994819,0.02094629,1441,1441,
2149936,11031,,0.032759068,0.012239148,1390,1390,
2149937,11031,,0.000164974,6.1636E-05,7,7,
2149939,11031,,0.008013009,0.002993748,340,340,
2149945,11031,,0.00669322,0.00250066,284,284,
2149955,11020,,0.000121322,8.35375E-06,12,12,
2149963,11020,,0.000242645,1.67075E-05,24,24,
2149964,11020,0,0.000151653,1.04422E-05,15,15,0
2149966,11037,,0.000138621,5.77955E-05,10,10,
2149967,11037,,0.01153329,0.004808581,832,832,
2149968,11037,,0.000138621,5.77955E-05,10,10,
2149969,11037,,0.00045745,0.000190725,33,33,
2149970,11037,,0.000332691,0.000138709,24,24,
2149973,11037,,0.000110897,4.62364E-05,8,8,
2149974,11037,,2.77243E-05,1.15591E-05,2,2,
2149977,11037,0.000287456,6.93106E-05,0.000196505,34,5,29
2149978,11037,0.00078307,0.000249518,0.000560616,97,18,79
2149979,11037,,0.003118979,0.001300398,225,225,
2149980,11037,0.000644298,,0.00037567,65,,65
2149981,11037,0.011458591,0.001150557,0.007160856,1239,83,1156
2149982,11037,,0.002190216,0.000913168,158,158,
2149983,11037,,0.002231802,0.000930507,161,161,
2149984,11037,,0.000485174,0.000202284,35,35,
2149986,11037,,0.01420868,0.005924034,1025,1025,
2149988,11037,,0.000346553,0.000144489,25,25,
2149991,11015,0.005196114,0.000716028,0.004030074,692,32,660
2149992,11015,0.007746934,,0.005730626,984,,984
2149993,11015,0.001149443,0.036450292,0.010337257,1775,1629,146
2149994,11015,0.03572722,0.00617574,0.028035805,4814,276,4538
2149995,11015,0.031019226,,0.022945798,3940,,3940
2149996,11015,0.012376199,,0.009155024,1572,,1572
2150019,11014,,0.001056975,0.000634394,94,94,
2150030,11014,,0.002923549,0.001754706,260,260,
2150031,11014,,0.002248884,0.001349774,200,200,
2150037,11003,,0.005276642,0.002799549,449,449,
2150038,11003,,7.05119E-05,3.74104E-05,6,6,
2150040,11003,,0.011857754,0.00629119,1009,1009,
2150041,11003,,0.000564095,0.000299284,48,48,
2150042,11003,,0.00159827,0.00084797,136,136,
2150043,11003,,0.007109952,0.00377222,605,605,
2150045,11003,,0.001186951,0.000629743,101,101,
2150047,11003,,0.013444272,0.007132926,1144,1144,
2150048,11003,,0.000434823,0.000230698,37,37,
2150049,11003,,0.000129272,6.85858E-05,11,11,
2150051,11003,,0.000141024,7.48209E-05,12,12,
2150055,11003,,0.000188032,9.97612E-05,16,16,
2150056,11003,,0.003878155,0.002057575,330,330,
2150059,11003,,0.001986086,0.001053728,169,169,
2150067,11003,,3.5256E-05,1.87052E-05,3,3,
2150081,11032,,0.002933322,0.001850548,134,134,
2150082,11032,,0.002167156,0.001367196,99,99,
2150084,11032,,0.019920319,0.012567151,910,910,
2150087,11032,,0.000175124,0.00011048,8,8,
2150088,11032,,0.000415919,0.000262391,19,19,
2150101,22011,,0.000149142,6.86943E-05,8,8,
2150113,11040,,0.002543898,0.002255846,41,41,
2150114,11040,,0.005584166,0.004951857,90,90,
2150115,11040,,0.00049637,0.000440165,8,8,
2150130,22018,,0.000856078,0.000644623,17,17,
2150138,22018,,0.014150468,0.01065524,281,281,
2150155,22013,,0.001046086,0.000976086,18,18,
2150162,22015,,0.008284884,0.008284884,57,57,
2153089,14072,,0.062921348,0.01263728,84,84,
2153094,14072,,0.01423221,0.002858432,19,19,
2153096,14072,,0.004494382,0.000902663,6,6,
2153099,14072,,0.000749064,0.000150444,1,1,
2153109,11025,,0.000158209,5.81438E-05,4,4,
2153114,11031,,0.000282812,0.000105662,12,12,
2153115,11031,,0.053946407,0.020154971,2289,2289,
2153116,11031,,0.000518489,0.000193713,22,22,
2153120,11031,,0.000377083,0.000140882,16,16,
2153122,11031,,0.00040065,0.000149687,17,17,
2153123,11031,,0.014470552,0.005406357,614,614,
2153130,11031,,0.058565671,0.021880778,2485,2485,
2153135,11020,,0.001142453,7.86645E-05,113,113,
2153139,11020,,0.000121322,8.35375E-06,12,12,
2153140,11020,,0.000161763,1.11383E-05,16,16,
2153141,11020,,0.000181984,1.25306E-05,18,18,
2153142,11020,,2.02204E-05,1.39229E-06,2,2,
2153142,11037,,0.000180208,7.51341E-05,13,13,
2153147,11037,,8.31728E-05,3.46773E-05,6,6,
2153148,11037,,0.000609934,0.0002543,44,44,
2153151,11037,0.00012886,0.000277243,0.000190725,33,20,13
