GRIDCODE,CVENTMUN,Frur,Furb,Fpob,Prur_T,Purb_T,P_tot
1594049,15051,,0.013677876,0.013677876,,2898,2898
1594050,15051,,0.013456047,0.013456047,,2851,2851
1594051,9011,0.074343061,0.015225074,0.022970403,2252,3059,5311
1594052,21128,0.021655606,0.013899786,0.014018917,62,2551,2613
1594053,15037,,0.043072447,0.043072447,,7905,7905
1594054,15037,,0.059674818,0.059674818,,10952,10952
1594055,15037,,0.043846171,0.043846171,,8047,8047
1594056,15037,,0.011137265,0.011137265,,2044,2044
1594057,15037,,0.010593283,0.010593283,,1992,1992
1594058,15037,,0.012577544,0.012577544,,8166,8166
1594059,9004,,0.025713397,0.025713397,,18685,18685
1594060,9004,,0.032745533,0.032745533,,23795,23795
1594061,9004,,0.019775302,0.019775302,,14370,14370
1594062,9004,,0.010793159,0.010793159,,7843,7843
1594063,9004,,0.009476182,0.009476182,,6886,6886
1594064,9010,,0.008544527,0.008544527,,6209,6209
1594065,9004,,0.006783639,0.006783639,,4925,4925
1594066,9010,,0.007379261,0.007379261,,5335,5335
1594067,9010,,0.00776165,0.00776165,,4248,4248
1594068,9010,,0.016120983,0.016120983,,7690,7690
1594069,9010,,0.023402296,0.023402296,,10837,10837
1594070,9003,,0.017614472,0.017614472,,8252,8252
1594071,9003,,0.009937332,0.009937332,,9131,9131
1594072,9003,,0.015038971,0.015038971,,13437,13437
1594073,9003,,0.005276506,0.005276506,,9581,9581
1594074,9007,,0.006778336,0.006778336,,12308,12308
1594075,9014,,0.009434487,0.009434487,,17131,17131
1594076,9003,,0.008302745,0.008302745,,15076,15076
1594077,9007,,0.007634714,0.007634714,,13863,13863
1594078,9003,,0.012531219,0.012531219,,22754,22754
1594079,9007,,0.011766261,0.011766261,,21365,21365
1594080,9007,,0.006901147,0.006901147,,12531,12531
1594081,9007,,0.004491721,0.004491721,,8156,8156
1594082,9007,,0.006349871,0.006349871,,11530,11530
1594083,9007,,0.010511156,0.010511156,,19086,19086
1594084,9007,,0.008900283,0.008900283,,16161,16161
1594085,9007,,0.010682983,0.010682983,,19398,19398
1594086,9007,,0.01664384,0.01664384,,14272,14272
1594087,9007,,0.032714222,0.032714222,,8275,8275
1594088,9007,,0.026503106,0.026503106,,6676,6676
1594089,9007,,0.014494134,0.014494134,,3651,3651
1594090,9007,,0.027189901,0.027189901,,6849,6849
1594091,9007,,0.025383592,0.025383592,,6394,6394
1594092,15070,,0.004656702,0.004656702,,1173,1173
1594098,15111,0.009355756,,0.009355756,79,,79
1594099,9007,,0.001061201,0.001061201,,487,487
1594100,15070,,0.007256262,0.007256262,,3330,3330
1594101,15070,,0.012281168,0.012281168,,5636,5636
1594102,15070,,0.003309988,0.003309988,,1519,1519
1594119,15070,,0.002102791,0.002102791,,965,965
1594120,21134,0.0013027,0.001235526,0.001236739,11,567,578
1594127,15114,0.001683502,0,0.001683502,18,0,18
1594128,15039,,0.011693642,0.011693642,,302,302
1594129,15039,,0.017811508,0.017811508,,460,460
1594130,15039,,0.019863703,0.019863703,,513,513
1594131,15039,,3.87E-05,3.87E-05,,1,1
1594133,15039,,0.000348486,0.000348486,,9,9
1594135,29010,0.001178782,,0.001178782,6,,6
1594137,15005,0.000392927,,0.000392927,2,,2
1594144,15037,0.000484262,,0.000484262,5,,5
1594145,15111,0.061985472,,0.061985472,640,,640
1594148,29010,0.000387409,,0.000387409,4,,4
1594150,15039,,0.001932834,0.001932834,,48,48
1594151,21180,,0.004711283,0.004711283,,117,117
1594152,21180,,0.006764919,0.006764919,,168,168
1594153,9011,0.003196126,,0.003196126,33,,33
1594156,29010,0.055883777,0.017234437,0.028584431,577,428,1005
1594157,21180,,0.045622936,0.045622936,,1133,1133
1594158,21180,,0.007087058,0.007087058,,176,176
1594163,21180,,0,0,,0,0
1594164,15106,0.243122599,0.000545852,0.113842424,2342,6,2348
1594166,21132,0.321499014,0.004734374,0.035431883,3097,425,3522
1594167,29015,,0.020419076,0.020419076,,1833,1833
1594168,29015,,0.045055267,0.045055267,,1690,1690
1594169,29015,,0.276661044,0.276661044,,2999,2999
1594170,29036,,0.157879352,0.157879352,,2621,2621
1594171,29033,,0.133353202,0.133353202,,4027,4027
1594172,29002,,0.127856149,0.127856149,,3861,3861
1594173,29033,,0.10967217,0.10967217,,3298,3298
1594174,29033,,0.030602478,0.030602478,,901,901
1594175,16046,0.004296236,0.000894099,0.001368067,21,27,48
1594176,29018,,0.002722258,0.002722258,,38,38
1594177,29018,,0.060032954,0.060032954,,838,838
1594178,21134,0.011973061,0.059459847,0.048864648,48,830,878
1594179,29018,,0.020560212,0.020560212,,287,287
1594180,29001,,0.000358192,0.000358192,,5,5
1594182,21132,0.29390681,0.080839993,0.091342756,82,435,517
1594183,29018,,0.194201821,0.194201821,,1045,1045
1594184,29026,,0.07935328,0.07935328,,427,427
1594185,29026,,0.055194202,0.055194202,,297,297
1594189,16112,0.007457889,,0.007457889,116,,116
1594190,29013,0.015622991,,0.015622991,243,,243
1594193,15106,0.065706571,,0.065706571,1022,,1022
1594195,29026,,1.44E-05,1.44E-05,,1,1
1594196,29026,,0.006870724,0.006870724,,477,477
1594197,29026,,0.018408354,0.018408354,,1278,1278
1594198,29052,,0.043255311,0.043255311,,3003,3003
1594199,29052,,0.016838315,0.016838315,,1169,1169
1594200,29013,0.000192876,0.00328412,0.002718319,3,228,231
1594201,21128,0.000257169,0.000806626,0.000706057,4,56,60
1594203,29010,0.00090009,,0.00090009,14,,14
1594205,15005,0.000257169,,0.000257169,4,,4
1594208,21132,0.000450045,,0.000450045,7,,7
1594215,15037,0.000758581,,0.000758581,4,,4
1594216,16047,0.058410772,,0.058410772,308,,308
1594220,9010,0.194386497,,0.194386497,1025,,1025
1594224,29013,,0.019510141,0.019510141,,278,278
1594225,29013,,0.153414275,0.153414275,,2186,2186
1594226,29013,,0.132640887,0.132640887,,1890,1890
1594227,29013,,0.093480244,0.093480244,,1332,1332
1594228,9004,0.003626473,0.018808337,0.013993387,24,268,292
1594229,29013,,0.002807215,0.002807215,,40,40
1597094,29013,0.006218998,,0.006218998,84,,84
1597096,29013,0.004368105,,0.004368105,59,,59
1597098,29018,0.003035463,,0.003035463,41,,41
1597109,15111,0.000738303,,0.000738303,48,,48
1597110,29024,0.001307411,,0.001307411,85,,85
1597112,21134,0.001215123,,0.001215123,79,,79
1597113,15111,0.013873935,,0.013873935,902,,902
1597114,29015,0.00012305,,0.00012305,8,,8
1597116,29018,0.000661396,,0.000661396,43,,43
1597117,15106,0.006506291,,0.006506291,423,,423
1597120,15051,0.007013874,,0.007013874,456,,456
1597122,21134,0.003368505,,0.003368505,219,,219
1597139,15039,0.017582682,,0.017582682,731,,731
1597140,15005,0.00444979,,0.00444979,185,,185
1597141,29013,0.010895971,,0.010895971,453,,453
1597142,29013,0.001202646,0.053309423,0.007902073,50,327,377
1597143,29007,,0.046625367,0.046625367,,286,286
1597145,16112,0.006855081,,0.006855081,285,,285
1597146,29007,,0.004890773,0.004890773,,30,30
1597147,29007,,0.0537985,0.0537985,,330,330
1597148,29013,0.022489477,0.021356374,0.022343793,935,131,1066
1597156,9004,0.006803472,,0.006803472,616,,616
1597157,9004,0.002407722,,0.002407722,218,,218
1597158,29015,0.001866537,,0.001866537,169,,169
1597161,16047,0.012734422,,0.012734422,1153,,1153
1597166,15114,0.005975128,,0.005975128,541,,541
1597167,21134,0.002462331,,0.002462331,218,,218
1597175,21134,0.009036077,,0.009036077,800,,800
1597180,29015,0.012232589,,0.012232589,1083,,1083
1597182,21134,0.011520998,0.001014902,0.007314447,1020,60,1080
1597183,21180,0.009962274,0.015764813,0.012285561,882,932,1814
1597184,29013,0.0253349,0.007848577,0.018333525,2243,464,2707
1597185,15111,,0.029263012,0.029263012,,1730,1730
1597186,15111,,0.010774878,0.010774878,,637,637
1597187,16099,0.005883218,,0.005883218,360,,360
1597188,15039,0.013841905,,0.013841905,847,,847
1597189,29015,0.006880097,,0.006880097,421,,421
1597190,29008,0.023598242,,0.023598242,1444,,1444
1597192,15106,0.028076024,,0.028076024,1718,,1718
1597194,29015,0.015361736,0.000406137,0.001522778,940,308,1248
1597195,15111,,0.001085231,0.001085231,,823,823
1597196,15005,,0.001677295,0.001677295,,1272,1272
1597197,15005,,0.00279681,0.00279681,,2121,2121
1597198,15005,,0.002837687,0.002837687,,2152,2152
1597199,15005,,0.002302324,0.002302324,,1746,1746
1597200,15005,,0.001002157,0.001002157,,760,760
1597201,15106,,0.001851577,0.001851577,,909,909
1597202,15106,,0.013775253,0.013775253,,5605,5605
1597203,15106,,0.00016351,0.00016351,,124,124
1597205,15106,0.00308869,8.31E-05,0.000307484,189,63,252
1597206,15106,,1.05E-05,1.05E-05,,8,8
1597207,15039,0.009882064,,0.009882064,548,,548
1597210,15037,0.007754175,0.000151242,0.003279005,430,12,442
1597211,15106,,0.014115927,0.014115927,,1120,1120
1597212,15067,,3.78E-05,3.78E-05,,3,3
1597215,15106,,0.004196968,0.004196968,,333,333
1597216,15106,,0.023555953,0.023555953,,1869,1869
1597217,15005,0.000865582,0.003314722,0.002307173,48,263,311
1597224,15039,0.049683085,5.19E-05,0.006260143,1505,11,1516
1597225,15051,,0.002048378,0.002048378,,434,434
1597226,15039,0.050112241,0.007858407,0.013143822,1518,1665,3183
1597227,15051,,0.013342773,0.013342773,,2827,2827
1597228,15039,0.034035389,0.000571091,0.004757048,1031,121,1152
1597230,15051,,0.000575811,0.000575811,,122,122
1597231,21134,0.022703458,0.011173471,0.011346799,65,2096,2161
1597232,15037,,0.074054987,0.074054987,,13933,13933
1597233,15037,,0.07965542,0.07965542,,14619,14619
1597234,15037,,0.018623861,0.018623861,,3418,3418
1597235,15037,,0.005523228,0.005523228,,1427,1427
1597236,15037,,0.00335781,0.00335781,,2440,2440
1597237,9004,,0.015582167,0.015582167,,11323,11323
1597238,15037,,0.022169806,0.022169806,,16110,16110
1597239,9004,,0.020302368,0.020302368,,14753,14753
1597240,9004,,0.017848689,0.017848689,,12970,12970
1597241,9004,,0.019516585,0.019516585,,14182,14182
1597242,9010,,0.023940914,0.023940914,,17397,17397
1597243,9010,,0.021267431,0.021267431,,10317,10317
1597244,9010,,0.023688736,0.023688736,,9495,9495
1597245,9010,,0.0365856,0.0365856,,14157,14157
1597246,9010,,0.024711953,0.024711953,,9525,9525
1597247,9010,,0.040358965,0.040358965,,15556,15556
1597248,9014,,0.043502543,0.043502543,,17067,17067
1597249,9014,,0.006936724,0.006936724,,11679,11679
1597250,9014,,0.00702451,0.00702451,,12755,12755
1597251,9014,,0.008964718,0.008964718,,16278,16278
1597252,9014,,0.007158336,0.007158336,,12998,12998
1597253,9007,,0.00731254,0.00731254,,13278,13278
1597254,9014,,0.005084853,0.005084853,,9233,9233
1597255,9007,,0.005838797,0.005838797,,10602,10602
1597256,9014,,0.007408366,0.007408366,,13452,13452
1597257,9007,,0.006914365,0.006914365,,12555,12555
1597258,9007,,0.003402936,0.003402936,,6179,6179
1597259,9007,,0.006927032,0.006927032,,12578,12578
1597260,9007,,0.010019358,0.010019358,,18193,18193
1597261,9007,,0.008190397,0.008190397,,14872,14872
1597262,9007,,0.006929234,0.006929234,,12582,12582
1597263,9007,,0.009589792,0.009589792,,17413,17413
1597264,9007,,0.041983844,0.041983844,,14497,14497
1597265,9007,,0.071422617,0.071422617,,17991,17991
1597266,9007,,0.071954584,0.071954584,,18125,18125
1597267,9007,,0.036118224,0.036118224,,9098,9098
1597268,9007,,0.025824252,0.025824252,,6505,6505
1597269,15005,0.22,0.031227297,0.032677421,429,7866,8295
1597270,15058,,0.015847873,0.015847873,,3992,3992
1597271,15070,,0.001187003,0.001187003,,299,299
1597278,15051,0.111913785,,0.111913785,945,,945
1597279,15070,,3.27E-05,3.27E-05,,15,15
1597280,15114,0.012079583,,0.012079583,102,,102
1597297,15070,,0.006702781,0.006702781,,3076,3076
1597298,15039,0.01267172,0.002538602,0.002721682,107,1165,1272
1597299,15070,,2.18E-06,2.18E-06,,1,1
1597302,29010,0.013000374,,0.013000374,139,,139
1597304,15037,0.000841751,,0.000841751,9,,9
1597306,15039,0.01889263,,0.01889263,202,,202
1597307,16099,0.0724841,,0.0724841,775,,775
1597309,15106,0.071735877,,0.071735877,767,,767
1597310,15111,0.002244669,0.001703709,0.001862095,24,44,68
1597311,15070,,0.041314954,0.041314954,,1067,1067
1597312,15070,,0.030061464,0.030061464,,667,667
1597313,21134,0.009626719,0.001195499,0.003417918,49,17,66
1597317,29024,0.273870334,,0.273870334,1394,,1394
1597321,16112,0.010072639,,0.010072639,104,,104
1597322,15032,0.001743341,,0.001743341,18,,18
1597324,15111,0.000871671,,0.000871671,9,,9
1597326,15039,0.033510896,,0.033510896,346,,346
1597329,15039,,0.001892567,0.001892567,,47,47
1597330,15039,,0.000563743,0.000563743,,14,14
1597331,29010,0.004455206,,0.004455206,46,,46
1597334,21180,,0,0,,0,0
1597335,21180,,0.000845615,0.000845615,,21,21
1597336,15106,0.000860667,,0.000860667,9,,9
1597337,9004,0.216123171,,0.216123171,2260,,2260
1597342,15037,0.000415239,,0.000415239,4,,4
1597344,21134,,0.005558712,0.005558712,,499,499
1597345,21180,,0.010293086,0.010293086,,924,924
1597346,21134,,0.010048012,0.010048012,,902,902
1597347,29015,,0.058458257,0.058458257,,788,788
1597348,29015,,0.113880829,0.113880829,,1231,1231
1597349,29033,,0.119611903,0.119611903,,1707,1707
1597350,29002,,0.231159447,0.231159447,,2488,2488
1597351,29002,,0.171776634,0.171776634,,1612,1612
1597352,15005,0.562983288,0.04789947,0.196631362,2257,473,2730
1597353,29018,,0.017193209,0.017193209,,240,240
1597354,15111,0.303317536,0.002077513,0.069289849,1216,29,1245
1597355,29018,,0.009886095,0.009886095,,138,138
1597356,29026,,0.003725195,0.003725195,,52,52
1597357,15039,0.459107963,0.006533575,0.216739851,1097,18,1115
1597358,29018,,0.054809437,0.054809437,,151,151
1597359,29026,,0.00508167,0.00508167,,14,14
1597360,29026,,0.093848727,0.093848727,,505,505
1597361,29026,,0.165396766,0.165396766,,890,890
1597362,29026,,0.064486155,0.064486155,,347,347
1597363,29026,,0.054450846,0.054450846,,293,293
1597364,29009,,0.010221148,0.010221148,,55,55
1597366,15039,0.001028674,,0.001028674,16,,16
1597368,15051,0.000257169,,0.000257169,4,,4
1597369,29015,6.43E-05,,6.43E-05,1,,1
1597371,16099,0.000128584,,0.000128584,2,,2
1597373,29009,,8.64E-05,8.64E-05,,6,6
1597374,29009,,0.007317249,0.007317249,,508,508
1597375,29052,,0.000705798,0.000705798,,49,49
1597376,29052,,0.001742888,0.001742888,,121,121
1597377,29052,,0.00246309,0.00246309,,171,171
1597378,29052,,0.002866403,0.002866403,,199,199
1597379,29052,,0.000244869,0.000244869,,17,17
1597381,15032,0.000514337,,0.000514337,8,,8
1597384,29013,0.000450045,,0.000450045,7,,7
1597391,16112,0.001517163,,0.001517163,8,,8
1597393,29010,0.042101271,,0.042101271,222,,222
1597398,29013,0.001327518,,0.001327518,7,,7
1597402,29013,,0.010527055,0.010527055,,150,150
1597403,29013,,0.078812548,0.078812548,,1123,1123
1597404,29013,,0.16794161,0.16794161,,2393,2393
1597405,29013,,0.053547617,0.053547617,,763,763
1597406,29013,,0.030598639,0.030598639,,436,436
1597407,29013,,0.011720121,0.011720121,,167,167
1600274,29013,0.00429407,,0.00429407,58,,58
1600275,29015,0.005996891,,0.005996891,81,,81
1600278,16112,0.002011668,,0.002011668,30,,30
1600285,29015,0.072084758,,0.072084758,1075,,1075
1600287,9004,0.000107669,,0.000107669,7,,7
1600291,29018,7.69E-05,,7.69E-05,5,,5
1600292,29024,0.004045283,,0.004045283,263,,263
1600295,29013,0.000169194,,0.000169194,11,,11
1600296,16047,0.012920294,,0.012920294,840,,840
1600300,9004,0.010889962,,0.010889962,708,,708
1600318,15037,0.016981359,,0.016981359,706,,706
1600324,29013,,0.059015324,0.059015324,,362,362
1600325,29007,,0.234104989,0.234104989,,1436,1436
1600326,21180,0.01674083,0.119986958,0.030015301,696,736,1432
1600340,15111,0.003821431,,0.003821431,346,,346
1600341,15005,0.007068543,,0.007068543,640,,640
1600345,29015,0.0071569,,0.0071569,648,,648
1600349,15005,0.024363521,,0.024363521,2157,,2157
1600355,29052,0.02777464,,0.02777464,2459,,2459
1600356,15005,0.013045835,,0.013045835,1155,,1155
1600360,29018,0.002405855,,0.002405855,213,,213
1600367,29007,,0.000284824,0.000284824,,216,216
1600368,29007,,1.05E-05,1.05E-05,,8,8
1600369,29013,0.019643412,,0.019643412,1202,,1202
1600372,29007,,1.32E-05,1.32E-05,,10,10
1600373,15039,0.017715023,0.000485255,0.001771693,1084,368,1452
1600374,15106,0.073556569,0.00021098,0.005687233,4501,160,4661
1600375,15111,,0.000622392,0.000622392,,472,472
1600376,21180,0.001361313,0.001226821,0.001234381,53,802,855
1600377,15106,,0.019798612,0.019798612,,1700,1700
1600378,15106,,0.024693926,0.024693926,,1231,1231
1600379,15106,,0.025919403,0.025919403,,1115,1115
1600380,15106,,0.055695815,0.055695815,,2184,2184
1600382,29013,0.010491739,,0.010491739,642,,642
1600384,29018,0.034533127,,0.034533127,1915,,1915
1600386,15111,0.008926317,,0.008926317,495,,495
1600388,15067,,0.000604968,0.000604968,,48,48
1600389,15106,,0.026076655,0.026076655,,2069,2069
1600390,15039,0.008277131,0.004713711,0.006179663,459,374,833
1600394,15106,,0.002999634,0.002999634,,238,238
1600395,29013,0.039997115,,0.039997115,2218,,2218
1600398,29024,0.000252461,,0.000252461,14,,14
1600400,21134,0.000363132,,0.000363132,11,,11
1600401,15067,,0.000146313,0.000146313,,31,31
1600402,15106,,0.003884366,0.003884366,,823,823
1600403,15067,,0.004431858,0.004431858,,939,939
1600405,29015,0.047603328,0.006735103,0.011847196,1442,1427,2869
1600407,15111,0.000231084,,0.000231084,7,,7
1600408,29015,0.000693252,3.78E-05,0.000119752,21,8,29
1600409,21180,0.161369193,0.017647198,0.019563375,462,3739,4201
1600410,15051,,0.043719334,0.043719334,,9196,9196
1600411,15037,,0.087457053,0.087457053,,17195,17195
1600412,15037,,0.020002397,0.020002397,,3671,3671
1600413,15037,,0.019493154,0.019493154,,3662,3662
1600414,9004,,0.009926465,0.009926465,,2561,2561
1600415,9004,,0.010578479,0.010578479,,7687,7687
1600416,15037,,0.024344126,0.024344126,,17690,17690
1600417,9004,,0.033539573,0.033539573,,24372,24372
1600418,9004,,0.03606894,0.03606894,,26210,26210
1600419,9010,,0.045097872,0.045097872,,32771,32771
1600420,9004,,0.026877622,0.026877622,,19531,19531
1600421,9010,,0.030136697,0.030136697,,14794,14794
1600422,9010,,0.029293718,0.029293718,,11291,11291
1600423,9010,,0.040563925,0.040563925,,15635,15635
1600424,9010,,0.033045265,0.033045265,,12737,12737
1600425,9010,,0.043103873,0.043103873,,16614,16614
1600426,9010,,0.047065569,0.047065569,,18141,18141
1600427,9010,,0.019839412,0.019839412,,17640,17640
1600428,9014,,0.014364767,0.014364767,,18299,18299
1600429,9014,,0.010986433,0.010986433,,19949,19949
1600430,9014,,0.008737819,0.008737819,,15866,15866
1600431,9007,,0.000905944,0.000905944,,1645,1645
1600432,9014,,0.000613509,0.000613509,,1114,1114
1600433,9006,,0.007164945,0.007164945,,13010,13010
1600434,9007,,0.007166047,0.007166047,,13012,13012
1600435,9007,,0.009745096,0.009745096,,17695,17695
1600436,9007,,0.007824164,0.007824164,,14207,14207
1600437,9007,,0.010358055,0.010358055,,18808,18808
1600438,9007,,0.011912203,0.011912203,,21630,21630
1600439,9007,,0.006375755,0.006375755,,11577,11577
1600440,9007,,0.011701326,0.011701326,,20638,20638
1600441,9007,,0.016403537,0.016403537,,22030,22030
1600442,9007,,0.024700124,0.024700124,,22380,22380
1600443,15058,,0.040279997,0.040279997,,23021,23021
1600444,15058,,0.060193747,0.060193747,,22385,22385
1600445,15070,,0.060161748,0.060161748,,15676,15676
1600446,15070,,0.033152703,0.033152703,,8351,8351
1600447,15031,,0.030584172,0.030584172,,7704,7704
1600448,15058,,0.032751742,0.032751742,,8250,8250
1600449,9004,0.742051282,0.002715417,0.008394887,1447,684,2131
1600450,15031,,0.003247385,0.003247385,,818,818
1600451,15039,0.037948718,0.000376685,0.000536456,74,172,246
1600452,15070,,5.55E-05,5.55E-05,,34,34
1600456,29052,0.018948366,,0.018948366,160,,160
1600485,21143,0.131593715,,0.131593715,1407,,1407
1600488,15039,0.00308642,,0.00308642,33,,33
1600489,15070,,0.024742508,0.024742508,,639,639
1600490,15070,,0.097761629,0.097761629,,1627,1627
1600491,15031,,0.118987342,0.118987342,,1692,1692
1600492,15070,,0.010900141,0.010900141,,155,155
1600497,15031,,0.002979786,0.002979786,,74,74
1600498,21180,,0.002093904,0.002093904,,52,52
1600499,29015,0.000581114,,0.000581114,6,,6
1600501,29015,0.00251816,,0.00251816,26,,26
1600502,29008,9.69E-05,,9.69E-05,1,,1
1600509,29013,0.001162228,,0.001162228,12,,12
1600511,21134,0.003583535,,0.003583535,37,,37
1600514,29008,0.011475567,,0.011475567,120,,120
1600519,29024,0.082910969,,0.082910969,867,,867
1600522,21134,,0.000233934,0.000233934,,21,21
1600523,29013,0.230769231,0.001102831,0.00116933,6,99,105
1600524,21134,,0.001180809,0.001180809,,106,106
1600526,29024,0.902354303,0.054874652,0.219220118,2338,591,2929
1600527,29015,,0.084033808,0.084033808,,834,834
1600528,29033,,0.156243142,0.156243142,,1424,1424
1600529,29033,,0.150084884,0.150084884,,1472,1472
1600530,29002,,0.06855792,0.06855792,,957,957
1600531,29001,,0.075650118,0.075650118,,1056,1056
1600532,15051,0.043651783,0.013324737,0.020091273,175,186,361
1600533,15039,0.132043016,0.036535568,0.051483271,342,510,852
1600534,15032,0.016875811,0.015970962,0.016383735,39,44,83
