GRIDCODE,EDO_MUN,Fa,USs4ginCELL (m2),USs4ginMUNICIPIO (m2)
225171,30180,0.031079135,2931053.86,94309375.52
225171,30180,0.013261606,1250693.746,94309375.52
225172,13053,0.005906464,781036.0373,132234114.2
225172,30180,0.002625868,247643.9335,94309375.52
225173,13027,0.000798828,90926.43055,113824746.9
225173,13053,0.039794991,5262255.355,132234114.2
225174,13027,0.020472038,2330224.6,113824746.9
225174,13053,0.009546328,1262350.198,132234114.2
225175,13027,0.041978065,4778142.598,113824746.9
225176,13027,0.019695639,2241851.141,113824746.9
225176,30083,0.002734704,724941.3612,265089546.1
225177,30083,0.006882342,1824437.001,265089546.1
225177,30083,0.009151678,2426014.159,265089546.1
225178,30083,0.010308256,2732610.898,265089546.1
225178,30083,0.007777653,2061774.498,265089546.1
225179,21111,0.008942468,1195865.222,133728764.9
225179,30083,0.001405293,372528.3671,265089546.1
225179,30083,0.000200022,53023.70355,265089546.1
225180,21111,0.030472257,4075017.242,133728764.9
225180,21111,0.002001814,267700.059,133728764.9
225181,21111,0.030358489,4059803.188,133728764.9
225181,21111,0.013126828,1755434.473,133728764.9
225182,21111,0.038474796,5145186.936,133728764.9
225182,21111,0.001374428,183800.5494,133728764.9
225182,21111,0.003771905,504412.1753,133728764.9
225183,21111,0.028762091,3846318.928,133728764.9
225183,21111,0.032688063,4371334.356,133728764.9
225184,21111,0.037017785,4950342.687,133728764.9
225184,21111,0.003399724,454640.8288,133728764.9
225184,21194,0.024365212,2543543.897,104392436.6
225185,21194,0.013361767,1394867.365,104392436.6
225186,21194,0.001791087,186975.9511,104392436.6
225187,21194,0.018194329,1899350.377,104392436.6
225190,21194,0.043370925,4527596.553,104392436.6
225190,30175,0.001318307,705891.8178,535453284.3
225191,21194,0.015740969,1643238.161,104392436.6
225191,30175,0.003533523,1892036.509,535453284.3
225191,30175,0.000138389,74100.84193,535453284.3
226161,22005,0.015955648,4372081.689,274014680.3
226161,22005,0.014393626,3944064.783,274014680.3
226162,22005,0.003419053,936870.7226,274014680.3
226162,22005,0.026922158,7377066.574,274014680.3
226163,22005,0.023732221,6502976.997,274014680.3
226164,22005,0.001438411,394145.6568,274014680.3
226164,22017,0.019724913,4536275.294,229976942.8
226165,22017,0.023750904,5462160.233,229976942.8
226166,22005,0.004370824,1197669.881,274014680.3
226166,22017,0.029915142,6879792.909,229976942.8
226167,22005,0.00093419,255981.8948,274014680.3
226167,22007,0.002962015,539170.1417,182028178.5
226167,22017,0.014438123,3320435.394,229976942.8
226167,22017,0.000989934,227661.897,229976942.8
226168,22007,0.01257475,2288958.884,182028178.5
226168,22007,0.000579071,105407.2931,182028178.5
226168,22007,0.004094055,745233.3591,182028178.5
226168,22007,4.7893E-06,871.7880941,182028178.5
226168,22007,8.60395E-05,15661.60513,182028178.5
226168,22017,0.006025787,1385792.097,229976942.8
226168,22017,0.009250824,2127476.176,229976942.8
226168,22017,0.00358241,823871.6125,229976942.8
226168,22017,0.001584975,364507.7355,229976942.8
226168,22017,0.000604287,138972.1149,229976942.8
226169,22007,0.003221802,586458.7175,182028178.5
226169,22007,0.018916937,3443415.545,182028178.5
226169,22007,0.006675075,1215051.662,182028178.5
226169,22007,2.56479E-05,4668.641512,182028178.5
226169,22017,0.001156522,265973.4812,229976942.8
226169,22017,0.014411913,3314407.741,229976942.8
226169,22017,2.8153E-05,6474.540008,229976942.8
226169,22017,0.000711157,163549.6715,229976942.8
226170,22007,0.019588208,3565605.847,182028178.5
226170,22007,0.027595118,5023089.08,182028178.5
226170,22017,0.000246637,56720.86631,229976942.8
226170,22017,2.98123E-05,6856.13449,229976942.8
226171,22007,0.040144929,7307508.217,182028178.5
226171,22007,0.003022543,550187.9379,182028178.5
226171,22007,0.000882696,160675.4816,182028178.5
226171,22007,1.97507E-05,3595.183079,182028178.5
226172,22007,0.006522733,1187321.122,182028178.5
226172,22007,0.023784913,4329524.345,182028178.5
226172,22007,0.000356169,64832.83192,182028178.5
226172,22007,0.000606831,110460.332,182028178.5
226173,22007,0.021325469,3881836.349,182028178.5
226173,22007,0.002082377,379051.3588,182028178.5
226173,22007,8.66206E-06,1576.739121,182028178.5
226174,22004,0.001987259,518843.5399,261084980.4
226174,22007,0.00660585,1202450.755,182028178.5
226175,22004,0.004874859,1272752.356,261084980.4
226176,22004,0.032264509,8423778.757,261084980.4
226177,22004,0.031650384,8263439.886,261084980.4
226178,22004,0.014250057,3720475.921,261084980.4
226181,13059,0.000510206,108185.7261,212043264.2
226181,13059,0.005653966,1198885.423,212043264.2
226182,13059,0.001945538,412538.1516,212043264.2
226184,13059,0.000887554,188199.9469,212043264.2
226185,13084,2.22386E-05,3307.609818,148732535.1
226185,13059,1.42808E-05,3028.150475,212043264.2
226186,13084,0.003689499,548748.5002,148732535.1
226187,13084,0.002866935,426406.5409,148732535.1
226187,13084,0.006462382,961166.4073,148732535.1
226188,13084,0.000798793,118806.4574,148732535.1
226188,13084,0.005380848,800307.1626,148732535.1
226189,13084,0.001537812,228722.6679,148732535.1
226191,13084,0.00050196,74657.81203,148732535.1
226194,13030,0.000234791,66471.57774,283109526
226195,13015,0.000426656,84198.91473,197346361.2
226195,13030,0.00017754,50263.29635,283109526
226195,13030,0.012459878,3527510.19,283109526
226195,13030,0.000146663,41521.78162,283109526
226196,13015,0.00493666,974231.8716,197346361.2
226196,13030,4.28401E-08,12.12843953,283109526
226197,13015,0.027705789,5467636.61,197346361.2
226197,13015,0.001549599,305807.7522,197346361.2
226198,13015,0.045605097,9000000,197346361.2
226199,13015,0.022439972,4428446.825,197346361.2
226200,13015,0.007074106,1396049.14,197346361.2
226204,13037,0.008339566,1221358.654,146453501.8
226205,13037,0.000713583,104506.7063,146453501.8
226206,13037,0.00017819,26096.54441,146453501.8
226206,13037,0.02210576,3237465.901,146453501.8
226207,13037,0.023741592,3477039.298,146453501.8
226208,13037,0.041846841,6128616.401,146453501.8
226209,13037,0.009362664,1371194.937,146453501.8
226209,13037,9.26394E-05,13567.36533,146453501.8
226209,13037,0.01556253,2279186.974,146453501.8
226210,13037,0.000354408,51904.31815,146453501.8
226210,13037,0.001912971,280161.3335,146453501.8
226211,13037,0.03027928,4434506.628,146453501.8
226212,13081,0.00220132,158361.7399,71939454.25
226212,13081,0.027358855,1968181.129,71939454.25
226212,13037,0.014353158,2102070.208,146453501.8
226213,13081,0.086311815,6209224.892,71939454.25
226214,13081,0.008822479,634684.3287,71939454.25
226216,13036,0.072373961,4203184.609,58075923.42
226216,13081,0.033713431,2425325.854,71939454.25
226217,13036,0.032357374,1879184.382,58075923.42
226217,13081,0.008133085,585089.6839,71939454.25
226221,30072,0.007583466,783329.0471,103294326.1
226222,30072,0.00670159,692236.2601,103294326.1
226222,30170,0.039852432,2390219.56,59976754.9
226223,30170,0.044938622,2695272.726,59976754.9
226223,30170,0.005414053,324717.3165,59976754.9
226224,30170,0.074912856,4493029.985,59976754.9
226225,30170,0.089306288,5356301.352,59976754.9
226225,30170,0.003966246,237882.574,59976754.9
226225,30198,0.0126135,819249.713,64950226.46
226226,30170,0.002062496,123701.8466,59976754.9
226226,30170,0.000198794,11923.0095,59976754.9
226226,30170,0.00250253,150093.6267,59976754.9
226226,30198,0.006081238,394977.7831,64950226.46
226227,30170,0.017110037,1026204.471,59976754.9
226227,30180,0.006685847,630538.0548,94309375.52
226227,30180,0.000277862,26205.01413,94309375.52
226227,30198,0.050023228,3249019.99,64950226.46
226227,30198,0.021425196,1391571.3,64950226.46
226228,30170,5.57124E-06,334.1448276,59976754.9
226228,30180,0.053411654,5037219.736,94309375.52
226228,30198,0.003655418,237420.2018,64950226.46
226229,30180,0.031238079,2946043.728,94309375.52
226229,30180,0.000748577,70597.84492,94309375.52
226230,30180,0.030587262,2884665.592,94309375.52
226231,13053,0.009992929,1321406.061,132234114.2
226231,30180,0.043976416,4147388.357,94309375.52
226232,13027,0.007577353,862490.3288,113824746.9
226232,13053,0.034518182,4564481.197,132234114.2
226232,30180,0.002328922,219639.1784,94309375.52
226233,13027,0.043833993,4989393.116,113824746.9
226233,13027,0.013182474,1500491.724,113824746.9
226233,13053,3.1552E-05,4172.253605,132234114.2
226234,13027,0.04943838,5627311.06,113824746.9
226234,13027,0.000733959,83542.70407,113824746.9
226235,13027,0.001332571,151679.5823,113824746.9
226235,30083,0.002292358,607680.0779,265089546.1
226236,30083,0.000709573,188100.3362,265089546.1
226237,30083,0.017703257,4692948.232,265089546.1
226238,21111,0.002078797,277994.9329,133728764.9
226238,30083,0.012019628,3186277.662,265089546.1
226238,30083,9.51733E-05,25229.4478,265089546.1
226239,21111,0.024282481,3247266.227,133728764.9
226239,30083,0.00611735,1621645.522,265089546.1
226240,21064,0.000401569,116673.2193,290543318.7
226240,21111,0.046474333,6214955.083,133728764.9
226240,21111,0.003366284,450169.0653,133728764.9
226241,21111,0.000184202,24633.13772,133728764.9
226241,21111,0.022145485,2961488.373,133728764.9
226241,21111,0.030688764,4103970.548,133728764.9
226242,21064,0.00010024,29123.98003,290543318.7
226242,21111,0.050574534,6763269.934,133728764.9
226242,21111,0.004484104,599653.703,133728764.9
226243,21064,0.006337309,1841262.901,290543318.7
226243,21111,0.03033447,4056591.263,133728764.9
226243,21194,0.007011309,731927.5819,104392436.6
226244,21064,0.003639331,1057383.354,290543318.7
226244,21194,0.027189116,2838338.102,104392436.6
226245,21064,0.009498218,2759643.651,290543318.7
226245,21194,0.01160816,1211804.099,104392436.6
226246,21064,0.005329094,1548332.644,290543318.7
226246,21194,0.006840673,714114.5251,104392436.6
226246,30175,0.006154365,3295374.717,535453284.3
226247,30175,0.000351369,188141.8297,535453284.3
226248,30175,0.000595365,318789.9602,535453284.3
226249,30175,0.012619614,6757213.97,535453284.3
226250,30175,0.016808189,9000000,535453284.3
227220,22005,0.019914518,5456870.24,274014680.3
227221,22005,0.008796681,2410419.677,274014680.3
227222,22005,0.008067198,2210530.746,274014680.3
227222,22005,0.002799085,766990.3607,274014680.3
227223,22005,0.020703087,5672949.809,274014680.3
227223,22017,0.002617114,601875.7936,229976942.8
227224,22005,0.024386531,6682267.406,274014680.3
227224,22017,0.007037911,1618557.216,229976942.8
227225,22005,0.010010593,2743049.397,274014680.3
227225,22017,0.005807726,1335643.174,229976942.8
227226,22005,0.009260818,2537600.022,274014680.3
227226,22005,0.001163925,318932.6576,274014680.3
227226,22005,0.001362451,373331.6954,274014680.3
227226,22005,0.004896914,1341826.444,274014680.3
227226,22007,0.003407777,620311.4849,182028178.5
227226,22007,0.000946826,172348.9652,182028178.5
227226,22007,0.005085732,925746.4684,182028178.5
227227,22005,0.002522757,691272.4694,274014680.3
227227,22005,2.94963E-05,8082.405957,274014680.3
227227,22005,0.003985918,1092200.126,274014680.3
227227,22007,0.01709694,3112124.761,182028178.5
227227,22007,0.009868838,1796406.694,182028178.5
227227,22007,0.012634931,2299913.544,182028178.5
227228,22007,0.008945179,1628274.648,182028178.5
227228,22007,0.033492588,6096594.85,182028178.5
227228,22007,0.00552269,1005285.115,182028178.5
227229,22007,0.019860125,3615102.293,182028178.5
227229,22007,0.016963555,3087844.943,182028178.5
227229,22007,0.00112235,204299.369,182028178.5
227230,22004,0.000435848,113793.2898,261084980.4
227230,22004,0.000137807,35979.36418,261084980.4
227230,22007,0.042465951,7729999.631,182028178.5
227230,22007,0.000145019,26397.61257,182028178.5
227230,22007,0.006009125,1093830.102,182028178.5
227231,22004,0.00399288,1042480.873,261084980.4
227231,22004,0.003766202,983298.7956,261084980.4
227231,22007,0.015265944,2778831.908,182028178.5
227231,22007,0.01709052,3110956.247,182028178.5
227232,22004,0.009874307,2578033.295,261084980.4
227232,22007,0.022094701,4021858.103,182028178.5
227233,22004,0.012294745,3209973.354,261084980.4
227233,22007,0.006915325,1258784.1,182028178.5
227235,22004,0.009759523,2548064.836,261084980.4
227236,22004,0.0241395,6302460.985,261084980.4
227236,22004,0.000126972,33150.53101,261084980.4
227237,22004,0.01260882,3291973.573,261084980.4
227238,22004,0.002774929,724492.2644,261084980.4
227239,22004,6.97446E-06,1820.927261,261084980.4
227240,22004,0.000420394,109758.6055,261084980.4
227241,22004,0.00891374,2327243.63,261084980.4
227242,13059,0.000884528,187558.156,212043264.2
227243,13059,0.001134917,240651.6092,212043264.2
227244,13084,0.011870934,1765594.095,148732535.1
227245,13084,0.001501377,223303.597,148732535.1
227245,13084,0.009460961,1407152.642,148732535.1
227245,13084,0.001148705,170849.8744,148732535.1
227246,13084,0.003131493,465754.8517,148732535.1
227246,13084,0.00104515,155447.8578,148732535.1
227246,13084,9.16826E-05,13636.18326,148732535.1
227248,13084,0.000394355,58653.41034,148732535.1
227249,13084,0.018388431,2734957.955,148732535.1
227250,13030,0.003557643,1007202.555,283109526
227250,13084,0.014306857,2127895.161,148732535.1
227250,13084,0.016640853,2475036.325,148732535.1
227251,13030,0.001894963,536482.15,283109526
227251,13084,7.26966E-06,1081.23491,148732535.1
227252,13030,0.00581697,1646839.66,283109526
227253,13030,0.000635591,179941.844,283109526
227254,13015,0.011348302,2239546.163,197346361.2
227254,13030,0.004225416,1196255.478,283109526
227254,13030,0.000807245,228538.7942,283109526
227255,13015,0.042272177,8342260.346,197346361.2
227255,13030,4.22481E-05,11960.85306,283109526
227256,13015,0.00893719,1763721.932,197346361.2
227256,13015,0.01354423,2672904.591,197346361.2
227257,13015,0.040238075,7940837.708,197346361.2
227258,13015,0.006502169,1283179.447,197346361.2
227258,13015,0.000281107,55475.34785,197346361.2
227259,13015,0.014123361,2787193.862,197346361.2
227262,13015,0.000109446,21598.75485,197346361.2
227262,13037,0.00187031,273913.5042,146453501.8
227263,13037,0.011076954,1622258.635,146453501.8
227264,13037,0.000894391,130986.7324,146453501.8
227265,13037,0.00133522,195547.6799,146453501.8
227265,13037,0.019913929,2916464.689,146453501.8
227266,13037,0.04275132,6261080.577,146453501.8
227267,13037,0.010973786,1607149.438,146453501.8
227267,13037,0.002785702,407975.8187,146453501.8
227268,13037,0.000141258,20687.76189,146453501.8
227268,13037,0.000589519,86337.10668,146453501.8
227268,13037,0.028622082,4191804.196,146453501.8
227268,13037,0.009543592,1397692.4,146453501.8
227269,13037,0.007916574,1159410.035,146453501.8
227269,13037,0.009247695,1354357.359,146453501.8
227269,13037,0.000749778,109807.6396,146453501.8
227270,13081,0.002090807,150411.5436,71939454.25
227270,13081,0.001770525,127370.5788,71939454.25
227270,13037,0.030943881,4531839.718,146453501.8
227270,13037,0.010781579,1578999.931,146453501.8
227271,13081,0.000149111,10726.98805,71939454.25
227271,13081,0.000205366,14773.88852,71939454.25
227271,13081,6.81067E-05,4899.561442,71939454.25
227271,13037,0.000683644,100122.0678,146453501.8
227272,13081,0.044706551,3216164.876,71939454.25
227272,13081,0.011923107,857741.7924,71939454.25
227273,13081,0.01017752,732165.2037,71939454.25
227274,13081,0.001228725,88393.77976,71939454.25
227275,13081,0.040820906,2936633.678,71939454.25
227275,13081,0.025554673,1838389.194,71939454.25
227276,13036,0.000780442,45324.89594,58075923.42
227276,13036,0.001524237,88521.45192,58075923.42
227276,13081,0.025437791,1829980.783,71939454.25
227276,13081,1.01212E-05,728.1165535,71939454.25
227276,13081,0.015583424,1121063.031,71939454.25
227277,13081,0.011397298,819915.4152,71939454.25
227280,30072,0.017785629,1837154.575,103294326.1
227281,30072,0.004233116,437256.8642,103294326.1
227281,30170,0.000298216,17886.05783,59976754.9
227282,30072,0.002624554,271101.5065,103294326.1
227282,30170,0.0096078,576244.6575,59976754.9
227282,30170,0.019790539,1186972.308,59976754.9
227283,30170,0.073455859,4405644.071,59976754.9
227284,30170,0.08565518,5137319.722,59976754.9
227284,30170,0.02838278,1702307.048,59976754.9
227285,30170,2.78098E-05,1667.940029,59976754.9
227285,30170,0.004542097,272420.2445,59976754.9
227285,30170,0.04184297,2509605.559,59976754.9
227285,30170,0.002778215,166628.314,59976754.9
227286,30170,0.005007864,300355.4229,59976754.9
227286,30170,0.041066075,2463009.939,59976754.9
227286,30198,8.6715E-06,563.2160055,64950226.46
227287,30170,0.019687913,1180817.124,59976754.9
227287,30180,0.044417187,4188957.185,94309375.52
227287,30198,0.000301117,19557.59181,64950226.46
227288,30180,0.044026198,4152083.237,94309375.52
227288,30180,0.008288151,781650.3065,94309375.52
227289,30180,0.053390935,5035265.784,94309375.52
227290,30083,0.00173412,459696.9614,265089546.1
227290,30180,0.07243781,6831564.605,94309375.52
227291,13027,0.005222992,594505.7942,113824746.9
227291,13053,0.008117716,1073438.956,132234114.2
227291,30083,0.013382128,3547462.293,265089546.1
227291,30083,0.001262573,334694.8325,265089546.1
