CELL,"X (Coord. GEOF.,ITRF92)","Y (Coord. GEOF.,ITRF92)",uso,pob,UTMX,Utmy,UTMZ
156350,-97.814,18.79107,6,0,2940321.774,761649.0616,14
156351,-97.7855,18.79028,6,117,2943321.774,761649.0616,14
156352,-97.757,18.78948,6,2728,2946321.774,761649.0616,14
156353,-97.72849,18.78867,6,1438,2949321.774,761649.0616,14
156354,-97.69999,18.78786,6,199,2952321.774,761649.0616,14
156355,-97.67149,18.78704,6,6631,2955321.774,761649.0616,14
156356,-97.64299,18.78622,6,1177,2958321.774,761649.0616,14
157326,-100.18038,18.86543,6,170,2691321.774,764649.0616,14
157327,-100.15186,18.86508,6,674,2694321.774,764649.0616,14
157328,-100.12333,18.86473,6,1126,2697321.774,764649.0616,14
157329,-100.0948,18.86437,6,1086,2700321.774,764649.0616,14
157330,-100.06627,18.864,6,147,2703321.774,764649.0616,14
157331,-100.03774,18.86364,6,217,2706321.774,764649.0616,14
157332,-100.00921,18.86326,6,1462,2709321.774,764649.0616,14
157333,-99.98068,18.86288,6,2140,2712321.774,764649.0616,14
157334,-99.95216,18.8625,6,2487,2715321.774,764649.0616,14
157335,-99.92363,18.86211,6,0,2718321.774,764649.0616,14
157336,-99.8951,18.86171,6,4490,2721321.774,764649.0616,14
157337,-99.86657,18.86131,6,1169,2724321.774,764649.0616,14
157338,-99.83804,18.8609,6,345,2727321.774,764649.0616,14
157339,-99.80952,18.86049,6,136,2730321.774,764649.0616,14
157340,-99.78099,18.86007,6,915,2733321.774,764649.0616,14
157341,-99.75246,18.85965,6,447,2736321.774,764649.0616,14
157342,-99.72394,18.85922,6,0,2739321.774,764649.0616,14
157343,-99.69541,18.85879,6,4304,2742321.774,764649.0616,14
157344,-99.66688,18.85835,6,5504,2745321.774,764649.0616,14
157345,-99.63836,18.8579,6,751,2748321.774,764649.0616,14
157346,-99.60983,18.85745,6,1297,2751321.774,764649.0616,14
157347,-99.58131,18.857,6,3422,2754321.774,764649.0616,14
157348,-99.55278,18.85654,6,1163,2757321.774,764649.0616,14
157349,-99.52425,18.85607,6,0,2760321.774,764649.0616,14
157350,-99.49573,18.8556,6,0,2763321.774,764649.0616,14
157351,-99.4672,18.85512,6,618,2766321.774,764649.0616,14
157352,-99.43868,18.85464,6,834,2769321.774,764649.0616,14
157353,-99.41016,18.85415,6,0,2772321.774,764649.0616,14
157354,-99.38163,18.85366,6,138,2775321.774,764649.0616,14
157355,-99.35311,18.85316,6,0,2778321.774,764649.0616,14
157356,-99.32458,18.85266,6,3027,2781321.774,764649.0616,14
157357,-99.29606,18.85215,6,0,2784321.774,764649.0616,14
157358,-99.26754,18.85163,6,2261,2787321.774,764649.0616,14
157359,-99.23901,18.85111,6,38427,2790321.774,764649.0616,14
157360,-99.21049,18.85059,6,18380,2793321.774,764649.0616,14
157361,-99.18197,18.85006,6,40740,2796321.774,764649.0616,14
157362,-99.15344,18.84952,6,2497,2799321.774,764649.0616,14
157363,-99.12492,18.84898,6,0,2802321.774,764649.0616,14
157364,-99.0964,18.84843,6,443,2805321.774,764649.0616,14
157365,-99.06788,18.84788,6,1195,2808321.774,764649.0616,14
157366,-99.03935,18.84732,6,23,2811321.774,764649.0616,14
157367,-99.01083,18.84676,6,0,2814321.774,764649.0616,14
157368,-98.98231,18.84619,6,861,2817321.774,764649.0616,14
157369,-98.95379,18.84561,6,37994,2820321.774,764649.0616,14
157370,-98.92527,18.84504,6,11886,2823321.774,764649.0616,14
157371,-98.89675,18.84445,6,1,2826321.774,764649.0616,14
157372,-98.86823,18.84386,6,3,2829321.774,764649.0616,14
157373,-98.83971,18.84326,6,209,2832321.774,764649.0616,14
157374,-98.81119,18.84266,6,3,2835321.774,764649.0616,14
157375,-98.78267,18.84206,6,1,2838321.774,764649.0616,14
157376,-98.75415,18.84144,6,17,2841321.774,764649.0616,14
157377,-98.72563,18.84083,6,7,2844321.774,764649.0616,14
157378,-98.69711,18.8402,6,806,2847321.774,764649.0616,14
157379,-98.66859,18.83958,6,4146,2850321.774,764649.0616,14
157380,-98.64008,18.83894,6,171,2853321.774,764649.0616,14
157381,-98.61156,18.8383,6,0,2856321.774,764649.0616,14
157382,-98.58304,18.83766,6,2645,2859321.774,764649.0616,14
157383,-98.55452,18.83701,6,161,2862321.774,764649.0616,14
157384,-98.526,18.83635,6,218,2865321.774,764649.0616,14
157385,-98.49749,18.83569,6,1917,2868321.774,764649.0616,14
157386,-98.46897,18.83503,6,1005,2871321.774,764649.0616,14
157387,-98.44046,18.83436,6,1253,2874321.774,764649.0616,14
157388,-98.41194,18.83368,6,0,2877321.774,764649.0616,14
157389,-98.38342,18.833,6,0,2880321.774,764649.0616,14
157390,-98.35491,18.83231,6,1094,2883321.774,764649.0616,14
157391,-98.32639,18.83162,6,0,2886321.774,764649.0616,14
157392,-98.29788,18.83092,6,568,2889321.774,764649.0616,14
157393,-98.26936,18.83022,6,234,2892321.774,764649.0616,14
157394,-98.24085,18.82951,6,0,2895321.774,764649.0616,14
157395,-98.21233,18.82879,6,0,2898321.774,764649.0616,14
157396,-98.18382,18.82807,6,0,2901321.774,764649.0616,14
157397,-98.15531,18.82735,6,0,2904321.774,764649.0616,14
157398,-98.12679,18.82662,6,0,2907321.774,764649.0616,14
157399,-98.09828,18.82588,6,0,2910321.774,764649.0616,14
157400,-98.06977,18.82514,6,0,2913321.774,764649.0616,14
157401,-98.04126,18.82439,6,399,2916321.774,764649.0616,14
157402,-98.01274,18.82364,6,0,2919321.774,764649.0616,14
157403,-97.98423,18.82288,6,0,2922321.774,764649.0616,14
157404,-97.95572,18.82212,6,0,2925321.774,764649.0616,14
157405,-97.92721,18.82135,6,3810,2928321.774,764649.0616,14
157406,-97.8987,18.82058,6,4308,2931321.774,764649.0616,14
157407,-97.87019,18.8198,6,2414,2934321.774,764649.0616,14
157408,-97.84168,18.81901,6,187,2937321.774,764649.0616,14
157409,-97.81317,18.81822,6,568,2940321.774,764649.0616,14
157410,-97.78466,18.81743,6,1452,2943321.774,764649.0616,14
157411,-97.75615,18.81663,6,1500,2946321.774,764649.0616,14
157412,-97.72764,18.81582,6,15,2949321.774,764649.0616,14
157413,-97.69913,18.81501,6,86,2952321.774,764649.0616,14
157414,-97.67063,18.81419,6,730,2955321.774,764649.0616,14
157415,-97.64212,18.81337,6,29,2958321.774,764649.0616,14
158385,-100.18002,18.89259,6,470,2691321.774,767649.0616,14
158386,-100.15149,18.89224,6,17187,2694321.774,767649.0616,14
158387,-100.12295,18.89189,6,5416,2697321.774,767649.0616,14
158388,-100.09442,18.89153,6,796,2700321.774,767649.0616,14
158389,-100.06588,18.89116,6,0,2703321.774,767649.0616,14
158390,-100.03735,18.8908,6,1986,2706321.774,767649.0616,14
158391,-100.00882,18.89042,6,649,2709321.774,767649.0616,14
158392,-99.98028,18.89004,6,727,2712321.774,767649.0616,14
158393,-99.95175,18.88966,6,193,2715321.774,767649.0616,14
158394,-99.92321,18.88927,6,2969,2718321.774,767649.0616,14
158395,-99.89468,18.88887,6,0,2721321.774,767649.0616,14
158396,-99.86615,18.88847,6,475,2724321.774,767649.0616,14
158397,-99.83761,18.88806,6,589,2727321.774,767649.0616,14
158398,-99.80908,18.88765,6,467,2730321.774,767649.0616,14
158399,-99.78055,18.88723,6,382,2733321.774,767649.0616,14
158400,-99.75202,18.88681,6,1022,2736321.774,767649.0616,14
158401,-99.72348,18.88638,6,1287,2739321.774,767649.0616,14
158402,-99.69495,18.88595,6,1050,2742321.774,767649.0616,14
158403,-99.66642,18.88551,6,591,2745321.774,767649.0616,14
158404,-99.63789,18.88506,6,3568,2748321.774,767649.0616,14
158405,-99.60936,18.88461,6,1000,2751321.774,767649.0616,14
158406,-99.58082,18.88416,6,937,2754321.774,767649.0616,14
158407,-99.55229,18.8837,6,43,2757321.774,767649.0616,14
158408,-99.52376,18.88323,6,367,2760321.774,767649.0616,14
158409,-99.49523,18.88276,6,0,2763321.774,767649.0616,14
158410,-99.4667,18.88228,6,0,2766321.774,767649.0616,14
158411,-99.43817,18.8818,6,445,2769321.774,767649.0616,14
158412,-99.40964,18.88131,6,148,2772321.774,767649.0616,14
158413,-99.38111,18.88082,6,37,2775321.774,767649.0616,14
158414,-99.35258,18.88032,6,0,2778321.774,767649.0616,14
158415,-99.32405,18.87981,6,344,2781321.774,767649.0616,14
158416,-99.29552,18.87931,6,0,2784321.774,767649.0616,14
158417,-99.26699,18.87879,6,1182,2787321.774,767649.0616,14
158418,-99.23846,18.87827,6,22543,2790321.774,767649.0616,14
158419,-99.20993,18.87774,6,18394,2793321.774,767649.0616,14
158420,-99.18141,18.87721,6,34168,2796321.774,767649.0616,14
158421,-99.15288,18.87668,6,17870,2799321.774,767649.0616,14
158422,-99.12435,18.87613,6,17027,2802321.774,767649.0616,14
158423,-99.09582,18.87559,6,2057,2805321.774,767649.0616,14
158424,-99.06729,18.87503,6,24835,2808321.774,767649.0616,14
158425,-99.03877,18.87448,6,1840,2811321.774,767649.0616,14
158426,-99.01024,18.87391,6,1490,2814321.774,767649.0616,14
158427,-98.98171,18.87334,6,10549,2817321.774,767649.0616,14
158428,-98.95318,18.87277,6,8600,2820321.774,767649.0616,14
158429,-98.92466,18.87219,6,18280,2823321.774,767649.0616,14
158430,-98.89613,18.87161,6,1554,2826321.774,767649.0616,14
158431,-98.86761,18.87101,6,8567,2829321.774,767649.0616,14
158432,-98.83908,18.87042,6,5226,2832321.774,767649.0616,14
158433,-98.81055,18.86982,6,772,2835321.774,767649.0616,14
158434,-98.78203,18.86921,6,4486,2838321.774,767649.0616,14
158435,-98.7535,18.8686,6,2819,2841321.774,767649.0616,14
158436,-98.72498,18.86798,6,656,2844321.774,767649.0616,14
158437,-98.69646,18.86736,6,3717,2847321.774,767649.0616,14
158438,-98.66793,18.86673,6,0,2850321.774,767649.0616,14
158439,-98.63941,18.8661,6,0,2853321.774,767649.0616,14
158440,-98.61088,18.86546,6,849,2856321.774,767649.0616,14
158441,-98.58236,18.86481,6,0,2859321.774,767649.0616,14
158442,-98.55384,18.86416,6,1663,2862321.774,767649.0616,14
158443,-98.52531,18.86351,6,632,2865321.774,767649.0616,14
158444,-98.49679,18.86285,6,0,2868321.774,767649.0616,14
158445,-98.46827,18.86218,6,928,2871321.774,767649.0616,14
158446,-98.43975,18.86151,6,3289,2874321.774,767649.0616,14
158447,-98.41123,18.86083,6,977,2877321.774,767649.0616,14
158448,-98.3827,18.86015,6,106,2880321.774,767649.0616,14
158449,-98.35418,18.85946,6,0,2883321.774,767649.0616,14
158450,-98.32566,18.85877,6,179,2886321.774,767649.0616,14
158451,-98.29714,18.85807,6,9,2889321.774,767649.0616,14
158452,-98.26862,18.85737,6,162,2892321.774,767649.0616,14
158453,-98.2401,18.85666,6,0,2895321.774,767649.0616,14
158454,-98.21158,18.85594,6,426,2898321.774,767649.0616,14
158455,-98.18306,18.85522,6,386,2901321.774,767649.0616,14
158456,-98.15454,18.8545,6,827,2904321.774,767649.0616,14
158457,-98.12602,18.85377,6,0,2907321.774,767649.0616,14
158458,-98.0975,18.85303,6,128,2910321.774,767649.0616,14
158459,-98.06899,18.85229,6,1040,2913321.774,767649.0616,14
158460,-98.04047,18.85154,6,1026,2916321.774,767649.0616,14
158461,-98.01195,18.85079,6,0,2919321.774,767649.0616,14
158462,-97.98343,18.85003,6,457,2922321.774,767649.0616,14
158463,-97.95492,18.84927,6,615,2925321.774,767649.0616,14
158464,-97.9264,18.8485,6,2750,2928321.774,767649.0616,14
158465,-97.89788,18.84773,6,2309,2931321.774,767649.0616,14
158466,-97.86937,18.84695,6,1615,2934321.774,767649.0616,14
158467,-97.84085,18.84616,6,3622,2937321.774,767649.0616,14
158468,-97.81234,18.84537,6,4747,2940321.774,767649.0616,14
158469,-97.78382,18.84458,6,4256,2943321.774,767649.0616,14
158470,-97.75531,18.84377,6,2259,2946321.774,767649.0616,14
158471,-97.72679,18.84297,6,3354,2949321.774,767649.0616,14
158472,-97.69828,18.84216,6,7292,2952321.774,767649.0616,14
158473,-97.66977,18.84134,6,0,2955321.774,767649.0616,14
158474,-97.64125,18.84052,6,0,2958321.774,767649.0616,14
159444,-100.17966,18.91975,6,857,2691321.774,770649.0616,14
159445,-100.15112,18.9194,6,13287,2694321.774,770649.0616,14
159446,-100.12258,18.91905,6,0,2697321.774,770649.0616,14
159447,-100.09404,18.91869,6,189,2700321.774,770649.0616,14
159448,-100.0655,18.91833,6,56,2703321.774,770649.0616,14
159449,-100.03696,18.91796,6,218,2706321.774,770649.0616,14
159450,-100.00842,18.91758,6,41,2709321.774,770649.0616,14
159451,-99.97988,18.9172,6,61,2712321.774,770649.0616,14
159452,-99.95134,18.91682,6,2590,2715321.774,770649.0616,14
159453,-99.9228,18.91643,6,2771,2718321.774,770649.0616,14
159454,-99.89426,18.91603,6,166,2721321.774,770649.0616,14
159455,-99.86572,18.91563,6,1004,2724321.774,770649.0616,14
159456,-99.83718,18.91522,6,1331,2727321.774,770649.0616,14
159457,-99.80865,18.91481,6,720,2730321.774,770649.0616,14
159458,-99.78011,18.91439,6,6897,2733321.774,770649.0616,14
159459,-99.75157,18.91397,6,2978,2736321.774,770649.0616,14
159460,-99.72303,18.91354,6,3026,2739321.774,770649.0616,14
159461,-99.69449,18.91311,6,2079,2742321.774,770649.0616,14
159462,-99.66596,18.91267,6,0,2745321.774,770649.0616,14
159463,-99.63742,18.91222,6,685,2748321.774,770649.0616,14
159464,-99.60888,18.91177,6,1329,2751321.774,770649.0616,14
159465,-99.58034,18.91132,6,1949,2754321.774,770649.0616,14
159466,-99.55181,18.91085,6,1290,2757321.774,770649.0616,14
159467,-99.52327,18.91039,6,705,2760321.774,770649.0616,14
159468,-99.49473,18.90992,6,1890,2763321.774,770649.0616,14
159469,-99.4662,18.90944,6,1553,2766321.774,770649.0616,14
159470,-99.43766,18.90896,6,143,2769321.774,770649.0616,14
159471,-99.40912,18.90847,6,0,2772321.774,770649.0616,14
159472,-99.38059,18.90798,6,0,2775321.774,770649.0616,14
159473,-99.35205,18.90748,6,0,2778321.774,770649.0616,14
159474,-99.32352,18.90697,6,0,2781321.774,770649.0616,14
159475,-99.29498,18.90646,6,73,2784321.774,770649.0616,14
159476,-99.26645,18.90595,6,39,2787321.774,770649.0616,14
159477,-99.23791,18.90543,6,37683,2790321.774,770649.0616,14
159478,-99.20938,18.9049,6,37044,2793321.774,770649.0616,14
159479,-99.18084,18.90437,6,46968,2796321.774,770649.0616,14
159480,-99.15231,18.90383,6,40845,2799321.774,770649.0616,14
159481,-99.12378,18.90329,6,9939,2802321.774,770649.0616,14
159482,-99.09524,18.90274,6,156,2805321.774,770649.0616,14
159483,-99.06671,18.90219,6,13517,2808321.774,770649.0616,14
159484,-99.03818,18.90163,6,7624,2811321.774,770649.0616,14
159485,-99.00964,18.90107,6,1118,2814321.774,770649.0616,14
159486,-98.98111,18.9005,6,6338,2817321.774,770649.0616,14
159487,-98.95258,18.89993,6,3017,2820321.774,770649.0616,14
159488,-98.92405,18.89935,6,1054,2823321.774,770649.0616,14
159489,-98.89551,18.89876,6,1946,2826321.774,770649.0616,14
159490,-98.86698,18.89817,6,4410,2829321.774,770649.0616,14
159491,-98.83845,18.89757,6,149,2832321.774,770649.0616,14
159492,-98.80992,18.89697,6,1305,2835321.774,770649.0616,14
159493,-98.78139,18.89637,6,1433,2838321.774,770649.0616,14
159494,-98.75286,18.89575,6,2268,2841321.774,770649.0616,14
159495,-98.72433,18.89514,6,10289,2844321.774,770649.0616,14
159496,-98.6958,18.89451,6,3802,2847321.774,770649.0616,14
159497,-98.66727,18.89389,6,2900,2850321.774,770649.0616,14
159498,-98.63874,18.89325,6,0,2853321.774,770649.0616,14
159499,-98.61021,18.89261,6,2780,2856321.774,770649.0616,14
159500,-98.58168,18.89197,6,3592,2859321.774,770649.0616,14
159501,-98.55315,18.89132,6,876,2862321.774,770649.0616,14
159502,-98.52462,18.89066,6,5572,2865321.774,770649.0616,14
159503,-98.49609,18.89,6,10,2868321.774,770649.0616,14
159504,-98.46757,18.88933,6,809,2871321.774,770649.0616,14
159505,-98.43904,18.88866,6,17131,2874321.774,770649.0616,14
159506,-98.41051,18.88799,6,6418,2877321.774,770649.0616,14
159507,-98.38198,18.8873,6,2353,2880321.774,770649.0616,14
159508,-98.35346,18.88662,6,1617,2883321.774,770649.0616,14
159509,-98.32493,18.88592,6,324,2886321.774,770649.0616,14
159510,-98.2964,18.88522,6,0,2889321.774,770649.0616,14
159511,-98.26788,18.88452,6,2341,2892321.774,770649.0616,14
159512,-98.23935,18.88381,6,360,2895321.774,770649.0616,14
159513,-98.21083,18.8831,6,978,2898321.774,770649.0616,14
159514,-98.1823,18.88238,6,667,2901321.774,770649.0616,14
159515,-98.15378,18.88165,6,2243,2904321.774,770649.0616,14
159516,-98.12525,18.88092,6,0,2907321.774,770649.0616,14
159517,-98.09673,18.88018,6,814,2910321.774,770649.0616,14
159518,-98.0682,18.87944,6,0,2913321.774,770649.0616,14
159519,-98.03968,18.87869,6,159,2916321.774,770649.0616,14
159520,-98.01116,18.87794,6,2,2919321.774,770649.0616,14
159521,-97.98263,18.87718,6,1811,2922321.774,770649.0616,14
159522,-97.95411,18.87642,6,596,2925321.774,770649.0616,14
159523,-97.92559,18.87565,6,991,2928321.774,770649.0616,14
159524,-97.89707,18.87488,6,2430,2931321.774,770649.0616,14
159525,-97.86855,18.8741,6,2607,2934321.774,770649.0616,14
159526,-97.84003,18.87331,6,3146,2937321.774,770649.0616,14
159527,-97.8115,18.87252,6,3614,2940321.774,770649.0616,14
159528,-97.78298,18.87172,6,3096,2943321.774,770649.0616,14
159529,-97.75446,18.87092,6,1726,2946321.774,770649.0616,14
159530,-97.72594,18.87012,6,14426,2949321.774,770649.0616,14
159531,-97.69742,18.86931,6,60,2952321.774,770649.0616,14
159532,-97.6689,18.86849,6,0,2955321.774,770649.0616,14
159533,-97.64039,18.86766,6,584,2958321.774,770649.0616,14
160503,-100.1793,18.94691,6,1365,2691321.774,773649.0616,14
160504,-100.15075,18.94656,6,1050,2694321.774,773649.0616,14
160505,-100.12221,18.94621,6,449,2697321.774,773649.0616,14
160506,-100.09366,18.94585,6,215,2700321.774,773649.0616,14
160507,-100.06511,18.94549,6,497,2703321.774,773649.0616,14
160508,-100.03657,18.94512,6,329,2706321.774,773649.0616,14
160509,-100.00802,18.94474,6,10,2709321.774,773649.0616,14
160510,-99.97948,18.94436,6,0,2712321.774,773649.0616,14
160511,-99.95093,18.94398,6,4017,2715321.774,773649.0616,14
160512,-99.92239,18.94359,6,489,2718321.774,773649.0616,14
160513,-99.89384,18.94319,6,1497,2721321.774,773649.0616,14
160514,-99.8653,18.94279,6,206,2724321.774,773649.0616,14
160515,-99.83675,18.94238,6,184,2727321.774,773649.0616,14
160516,-99.80821,18.94197,6,949,2730321.774,773649.0616,14
160517,-99.77967,18.94155,6,6073,2733321.774,773649.0616,14
160518,-99.75112,18.94113,6,412,2736321.774,773649.0616,14
160519,-99.72258,18.9407,6,2000,2739321.774,773649.0616,14
160520,-99.69403,18.94027,6,2403,2742321.774,773649.0616,14
160521,-99.66549,18.93983,6,4071,2745321.774,773649.0616,14
160522,-99.63695,18.93938,6,6838,2748321.774,773649.0616,14
160523,-99.6084,18.93893,6,7806,2751321.774,773649.0616,14
160524,-99.57986,18.93848,6,6707,2754321.774,773649.0616,14
160525,-99.55132,18.93801,6,2531,2757321.774,773649.0616,14
160526,-99.52278,18.93755,6,0,2760321.774,773649.0616,14
160527,-99.49423,18.93708,6,7632,2763321.774,773649.0616,14
160528,-99.46569,18.9366,6,0,2766321.774,773649.0616,14
160529,-99.43715,18.93612,6,6177,2769321.774,773649.0616,14
160530,-99.40861,18.93563,6,0,2772321.774,773649.0616,14
160531,-99.38007,18.93513,6,0,2775321.774,773649.0616,14
160532,-99.35153,18.93464,6,50,2778321.774,773649.0616,14
160533,-99.32299,18.93413,6,1870,2781321.774,773649.0616,14
160534,-99.29444,18.93362,6,1,2784321.774,773649.0616,14
160535,-99.2659,18.93311,6,11450,2787321.774,773649.0616,14
160536,-99.23736,18.93259,6,53482,2790321.774,773649.0616,14
160537,-99.20882,18.93206,6,36133,2793321.774,773649.0616,14
160538,-99.18028,18.93153,6,60856,2796321.774,773649.0616,14
160539,-99.15174,18.93099,6,5625,2799321.774,773649.0616,14
160540,-99.1232,18.93045,6,0,2802321.774,773649.0616,14
160541,-99.09466,18.9299,6,0,2805321.774,773649.0616,14
160542,-99.06613,18.92935,6,878,2808321.774,773649.0616,14
160543,-99.03759,18.92879,6,8218,2811321.774,773649.0616,14
160544,-99.00905,18.92823,6,2059,2814321.774,773649.0616,14
160545,-98.98051,18.92766,6,5526,2817321.774,773649.0616,14
160546,-98.95197,18.92708,6,3083,2820321.774,773649.0616,14
160547,-98.92343,18.9265,6,2034,2823321.774,773649.0616,14
160548,-98.8949,18.92592,6,7958,2826321.774,773649.0616,14
160549,-98.86636,18.92533,6,18,2829321.774,773649.0616,14
160550,-98.83782,18.92473,6,11,2832321.774,773649.0616,14
160551,-98.80929,18.92413,6,570,2835321.774,773649.0616,14
160552,-98.78075,18.92352,6,5977,2838321.774,773649.0616,14
160553,-98.75221,18.92291,6,2990,2841321.774,773649.0616,14
160554,-98.72368,18.92229,6,280,2844321.774,773649.0616,14
160555,-98.69514,18.92167,6,0,2847321.774,773649.0616,14
160556,-98.6666,18.92104,6,1,2850321.774,773649.0616,14
160557,-98.63807,18.92041,6,0,2853321.774,773649.0616,14
160558,-98.60953,18.91977,6,536,2856321.774,773649.0616,14
160559,-98.581,18.91912,6,1987,2859321.774,773649.0616,14
160560,-98.55247,18.91847,6,2368,2862321.774,773649.0616,14
160561,-98.52393,18.91782,6,1149,2865321.774,773649.0616,14
