GRIDCODE	CVE_ENTCVE_MUN	fbosque
160546	17026	0.032288292
160546	17029	0.008186122
160552	17016	0.145994019
160553	17016	0.404177329
160553	17022	0.02500264
160554	17016	0.00179922
160554	17022	0.164795149
160555	17022	0.159260756
160555	21188	0.019991976
160556	17022	0.010086883
160556	21188	0.087964433
160557	21188	0.025336133
160566	21019	0.035752076
160567	21019	0.068199664
160567	21106	0.105873469
160568	21106	0.137178404
160569	21106	0.081442308
160569	21114	1.13791E-06
160570	21106	0.028937706
160570	21114	0.039916273
160571	21114	0.137951979
160572	21114	0.162619863
160573	21114	0.089889478
160574	21114	6.78785E-05
160574	21193	0.002571606
160575	21114	0.00130569
160575	21193	0.029047387
160576	21114	0.001446601
160576	21193	0.020940767
160577	21193	0.000134693
160589	21154	0.046961547
160590	21154	0.020256598
161547	16092	0.012337612
161548	16092	0.009249473
161549	15123	0.000832044
161549	16092	0.028652544
161550	15123	0.04047486
161550	16092	0.001703151
161551	15123	0.042980212
161552	15123	0.017604415
161553	15123	0.017604415
161554	15123	0.029817447
161555	15123	0.021437959
161556	15123	0.021437959
161557	15123	0.072832829
161558	15123	0.072678669
161559	15082	0.002935338
161559	15123	0.074779434
161560	15082	0.054880523
161560	15123	0.018754561
161561	15082	0.024600577
161562	15082	0.026083627
161562	15086	0.002848066
161563	15082	0.032893066
161563	15086	0.000418742
161564	15082	0.021357169
161565	15077	0.002091837
161565	15082	0.010727235
161566	15077	0.019715525
161567	15077	0.090576212
161568	15077	0.093947544
161568	15097	1.01453E-05
161569	15077	0.01869707
161569	15097	0.024608416
161570	15097	0.00930934
161572	15097	0.001483802
161573	15021	0.010570928
161573	15097	0.060267495
161574	15021	0.062860969
161575	15021	0.013635088
161576	15021	0.007636333
161577	15021	0.048374852
161577	15113	0.018539254
161578	15021	0.003613053
161578	15113	0.039449087
161579	15113	0.022850878
161581	15088	8.86266E-05
161584	15088	0.045212046
161585	15088	0.113804295
161586	15052	0.040442654
161587	15052	0.044516812
161587	15063	0.002664152
161588	15063	0.003584212
161589	15063	0.023042738
161590	15063	0.032810935
161591	15063	0.030871753
161592	15063	0.02144575
161592	17007	0.011952908
161593	17007	0.131464529
161596	17007	0.046320684
161597	17007	0.439297191
161597	17020	0.049570103
161598	17020	0.008813165
161599	17020	0.076062824
161600	17020	0.058776254
161601	17020	0.110770156
161602	17020	0.052847606
161602	17029	0.003585504
161603	17020	0.002851777
161603	17026	0.093822499
161603	17029	0.039580781
161604	17026	0.327009923
161605	17026	0.101377508
161611	15034	0.001899245
161611	17016	0.10016127
161612	15034	0.120058801
161612	17016	0.260979204
161613	15034	0.18749374
161613	17016	0.086888958
161613	17022	0.047805646
161614	15034	0.033280685
161614	17022	0.175641116
161615	17022	0.051344805
161615	21188	0.092093536
161616	21188	0.093174748
161617	21188	0.027093884
161621	21019	0.033166113
161622	21019	0.051762171
161622	21175	0.052516699
161623	21019	0.048825045
161623	21175	0.073283569
161624	21175	0.000227455
161626	21019	0.004696765
161626	21106	0.116852965
161627	21106	0.00538438
161628	21106	0.10526738
161629	21106	0.068610884
161629	21114	0.175464836
161630	21114	0.112846152
161631	21114	0.046487935
161633	21114	0.030041205
161634	21040	0.026335416
161634	21114	0.031254872
161635	21040	0.010384124
161636	21040	0.007185706
162606	16092	0.012337612
162607	16092	0.009249473
162608	16092	0.029218172
162609	15123	0.021467423
162609	16092	0.008707753
162609	16099	0.012416657
162610	15123	0.01694922
162610	16099	0.00228204
162611	15123	0.017604415
162612	15123	0.029817447
162613	15123	0.029817447
162614	15123	0.021437959
162615	15123	0.020110652
162616	15123	0.06177614
162617	15082	0.008233088
162617	15116	0.00929328
162617	15123	0.071578028
162618	15082	0.011132359
162618	15116	0.030089791
162618	15123	0.031186293
162619	15082	0.022700144
162619	15086	0.000969865
162619	15116	0.004633439
162620	15082	0.073107085
162620	15086	0.09077927
162621	15082	0.002640262
162621	15086	0.01896009
162622	15082	0.001046175
162622	15086	0.001513256
162623	15082	0.019012784
162624	15077	0.06116956
162624	15082	0.012498602
162624	15086	2.53269E-05
162625	15077	0.093951835
162626	15077	0.093951835
162627	15077	0.089839365
162628	15077	0.082090365
162628	15097	0.004488868
162629	15077	0.025007259
162629	15086	0.004755238
162629	15097	0.042223157
162630	15086	0.004057348
162632	15021	1.31613E-07
162633	15021	0.041656431
162634	15021	0.053875979
162635	15021	0.05452764
162635	15113	0.001843654
162636	15021	0.016593938
162636	15113	0.079230002
162637	15113	0.100748834
162638	15113	0.016562971
162639	15113	0.029028244
162640	15088	0.088539472
162640	15113	0.043617699
162641	15088	0.053274254
162643	15088	0.004692505
162644	15088	0.044174761
162645	15052	0.028281493
162646	15052	0.036988574
162646	15063	0.008282287
162648	15063	3.12402E-06
162649	15063	0.01923372
162650	15063	0.035232652
162651	15063	0.031438831
162651	17007	0.027066346
162652	17007	0.2033269
162653	17007	0.058070455
162653	17009	0.000261639
162654	17007	0.137240274
162654	17009	0.007058633
162655	17007	0.111318834
162655	17009	0.027940939
162656	17007	0.048619479
162656	17020	0.015421822
162657	17020	0.023876179
162658	17020	0.012721096
162659	17020	0.013110019
162660	17020	0.040159039
162661	17020	0.040985881
162662	17020	5.22059E-05
162663	17026	0.000927099
162665	17027	0.041264386
162666	17027	0.12310088
162670	15015	0.000322989
162670	15034	0.005173908
162671	15015	0.005611488
162671	15034	0.106301628
162672	15015	0.00320874
162672	15034	0.179625626
162673	15034	0.244036416
162673	17022	0.042247891
162674	15034	0.004711514
162674	17022	0.144663028
162674	21188	0.031082277
162675	21188	0.124623154
162676	21188	0.092088331
162677	21188	0.001871953
162678	21019	0.00937509
162678	21175	0.00219774
162680	21019	0.020152369
162680	21175	0.013288883
162681	21019	0.005202612
162681	21175	0.04562448
162682	21175	0.039553793
162683	21148	0.189212753
162684	21106	0.010638867
162684	21148	0.634404242
162685	21106	0.087252304
162687	21106	0.033810676
162688	21106	0.032077162
162688	21114	0.060749078
162691	21114	0.001210781
162692	21114	0.044293109
162693	21040	0.169440304
162693	21114	0.004839261
162694	21040	0.156362487
162695	21040	0.086546902
162696	21040	0.127724721
162697	21040	0.124308168
162698	21040	0.102307904
162698	21153	0.027740072
162699	21040	1.57316E-07
162699	21153	0.345508424
162699	21164	0.007515996
162710	21115	0.069475925
163665	16092	0.013533815
163666	16092	0.009249473
163667	16092	0.023534026
163667	16099	0.011928517
163668	16092	0.000789283
163668	16099	0.059659712
163669	15123	0.002072044
163669	16081	0.002592698
163669	16099	0.009936129
163670	15123	0.01733842
163670	16081	0.034655325
163670	16099	0.000616107
163671	15123	0.027310412
163672	15123	0.029817447
163673	15123	0.029817447
163674	15123	0.027310412
163675	15066	0.007690048
163675	15123	0.018108169
163676	15066	0.000523174
163676	15082	2.42004E-06
163676	15116	0.074718305
163676	15123	0.0097507
163677	15116	0.138783473
163678	15086	0.00087437
163678	15116	0.074539982
163679	15086	0.082467312
163680	15086	0.011409898
163681	15086	0.006613631
163682	15082	0.000174344
163682	15086	0.007821466
163683	15077	0.007990573
163683	15082	0.000529729
163683	15086	0.010150207
163684	15077	0.015693508
163684	15086	0.020622453
163685	15077	0.034381712
163685	15086	0.003398765
163686	15077	0.001331536
163687	15077	0.024775315
163687	15086	0.003139106
163688	15077	0.019257301
163688	15086	0.01267592
163689	15077	0.002193897
163689	15086	0.021174961
163690	15086	0.017251588
163691	15021	0.003827216
163691	15086	0.019850075
163692	15021	0.055000588
163692	15086	0.00415556
163693	15021	0.06609435
163694	15021	0.05290425
163694	15113	0.021111979
163695	15113	0.105790139
163696	15113	0.096250598
163697	15113	0.000680118
163698	15090	0.005571952
163698	15113	0.077407152
163699	15088	0.084447783
163699	15090	0.010372782
163699	15113	0.039734726
163700	15088	0.061971915
163700	15090	0.008415542
163705	15049	0.013596906
163705	15052	0.005612597
163705	15063	0.025536384
163706	15063	0.008671554
163707	15063	0.001426254
163708	15063	0.033142489
163709	15063	0.035232652
163710	15063	0.023176222
163710	17007	0.075498788
163710	17009	0.002921723
163711	17007	0.143681271
163711	17009	0.007764127
163712	17007	0.008865371
163712	17009	0.050327535
163713	17007	0.053423222
163713	17009	0.054995955
163714	17007	0.002191427
163714	17009	0.069225503
163714	17020	7.34831E-06
163715	17007	5.08683E-05
163715	17009	0.03523186
163715	17020	0.051609357
163716	17009	7.29637E-06
163716	17020	0.101660653
163717	17020	0.060829912
163718	17020	0.045830422
163719	17020	0.075056163
163720	17020	0.017638974
163722	17023	0.0038049
163723	17023	0.007670212
163723	17027	0.004375341
163724	17027	0.211642151
163725	17027	0.504777958
163729	15015	0.023751927
163729	15034	0.00686116
163729	15068	1
163730	15015	0.101813908
163730	15034	0.004344372
163731	15015	0.103079326
163731	15034	0.002971326
163732	15015	0.068679007
163732	15034	0.072231132
163733	15015	0.031456717
163733	15034	0.034510889
163733	17022	0.072250819
163733	21188	0.000303037
163734	15015	0.001065303
163734	17022	0.199457973
163734	21188	0.086556824
163735	21188	0.114757674
163736	21019	0.036680199
163736	21175	0.016704789
163736	21188	0.085981932
163737	21019	0.010973642
163737	21175	0.102709461
163739	21175	0.112664055
163740	21175	0.032775558
163742	21148	0.160062941
163742	21175	1
163743	21148	0.04320567
163747	21114	0.134049127
163747	21119	0.681573145
163748	21114	0.046218122
163750	21114	0.00093939
163751	21015	0.000214084
163751	21040	0.001494598
163751	21114	0.05721523
163752	21015	0.035922602
163752	21040	0.069173791
163752	21114	0.006607918
163753	21015	0.048444873
163753	21040	0.069600096
163754	21015	0.025908399
163754	21040	0.082777652
163755	21015	0.02786776
163755	21040	0.086929923
163756	21015	0.027640382
163756	21040	0.081764925
163757	21040	0.091926252
163757	21153	0.006780809
163757	21164	0.015048678
163758	21040	0.007678277
163758	21153	0.619970696
163758	21164	0.081195569
163768	21065	0.113444461
163768	21115	0.022335453
163769	21065	0.68089502
163769	21115	0.111376776
164724	16092	0.01326732
164724	16099	0.000380829
164725	16092	0.006264771
164725	16099	0.004744394
164726	16092	0.004743353
164726	16099	0.012315816
164727	16099	0.014702688
164728	16099	0.014702688
164729	15123	0.000240523
164729	16081	0.058645018
164729	16099	0.001095509
164730	15123	0.011606636
164730	16081	0.056763509
164731	15066	0.003440704
164731	15123	0.024757998
164731	16081	0.021148712
164732	15066	0.000919468
164732	15123	0.027216576
164733	15066	0.012200482
164733	15123	0.021753673
164734	15066	0.05455775
164734	15123	0.002461953
164735	15066	0.049023756
164735	15116	0.056066638
164736	15116	0.153342547
164737	15086	0.007139226
164737	15116	0.079390707
164738	15086	0.006483991
164739	15086	0.011003391
164740	15086	0.02475797
164741	15086	0.02475797
164742	15086	0.019461904
164743	15086	0.023054027
164744	15086	0.020808457
164745	15086	0.012971935
164746	15086	0.012322274
164747	15086	0.000874444
164748	15086	0.017701169
164749	15086	0.02475797
164750	15086	0.02475797
164751	15021	0.025633543
164751	15086	0.015156022
164752	15021	0.0651075
164752	15086	0.000369659
164753	15021	0.051846339
164753	15113	0.022805263
164754	15113	0.105790139
164755	15090	0.008120769
164755	15113	0.096745353
164756	15090	0.013001032
164756	15113	0.038852086
164757	15090	0.006028468
164757	15113	0.014940579
164758	15088	0.006510888
164758	15090	0.031329943
164759	15090	0.024357769
164760	15090	0.030985916
164762	15049	0.099509129
164763	15049	0.034445089
164763	15063	0.008379289
164764	15049	0.001724896
164764	15063	0.031292995
164765	15063	0.02165917
164766	15063	0.008640482
164767	15063	0.035232652
164768	15063	0.035232652
164769	15063	0.02359575
164769	17009	0.023067044
164770	17009	0.03132061
164771	17009	0.012793556
164772	17009	0.021409045
164773	17009	0.065605176
164774	17009	0.069839304
164775	17009	0.021066218
164775	17020	0.072763998
164776	17020	0.095442939
164777	17020	0.082315946
164778	9009	0.002752949
164778	17020	0.083617229
164778	17023	0.032872539
164779	17020	0.004291745
164779	17023	0.152345441
164780	17023	0.045192877
164781	17023	0.186595263
164782	17023	0.095584352
164782	17027	0.012501716
164784	17027	0.102337567
164789	15015	0.084009777
164790	15015	0.104074346
164791	15015	0.085269508
164792	15015	0.007708974
164793	15015	0.012659478
164793	21138	0.048647109
164793	21188	0.020258908
164794	15015	0.001216561
164794	21138	0.042019738
164794	21188	0.05201345
164795	21138	0.032935225
164795	21175	0.051448249
164795	21188	0.031452372
164796	21138	0.032988467
164796	21175	0.083603744
164797	21138	0.022567813
164798	21138	0.009800996
164798	21175	0.115912987
164799	21175	0.143698892
164800	21175	0.019195462
164806	21114	0.0052689
164806	21119	0.314676764
164807	21114	0.036693837
164807	21119	0.003750091
164810	21114	0.038239956
164811	21015	0.102071925
164811	21114	0.031638721
164812	21015	0.167476107
164813	21015	0.165285173
164813	21040	0.000447666
164814	21015	0.210546959
164814	21040	0.007828532
164815	21015	0.11253736
164815	21040	0.023581515
164816	21015	0.07680287
164816	21040	0.036461176
164816	21164	5.40478E-06
164817	21040	0.000771506
164817	21164	0.000594316
164818	21164	0.004575984
164827	21065	0.0227531
164827	21115	0.0002852
164828	21065	0.118118298
165783	16092	0.011573386
165783	16099	0.002801505
165784	16092	0.000168739
165784	16099	0.019099045
165785	16099	0.014702688
165786	16099	0.06131607
165787	16099	0.014702688
165788	16081	0.038723563
165788	16099	0.002076433
165789	16081	0.098717326
165790	15066	0.144479655
165790	15123	0.006607612
165790	16081	0.043412141
165791	15066	0.241633755
165791	15123	0.031525651
165792	15066	0.058935622
165792	15123	0.005566645
165793	15066	0.077279439
165794	15066	0.061907752
165794	15116	0.030501432
165795	15066	0.00037036
165795	15116	0.152607656
165796	15086	0.000883651
165796	15116	0.147869509
165797	15086	0.0235577
165797	15116	0.001021804
165798	15086	0.01937374
165798	15110	0.004487385
165799	15086	0.013956631
165799	15110	0.001723596
165800	15086	0.012307372
165800	15110	0.008432992
165801	15086	0.017220146
165801	15110	0.013059373
165802	15086	0.017018302
165802	15110	0.014873952
165803	15086	0.02469636
165804	15086	0.02475797
165805	15086	0.019397487
165806	15086	0.000694953
165807	15086	0.019042604
165808	15086	0.02475797
165809	15086	0.021856375
165810	15021	0.009418136
165810	15086	0.008973207
165810	15118	0.041663774
165811	15021	0.024633981
165811	15118	0.047038322
165812	15021	0.009740114
165812	15090	0.026554945
165812	15106	0.01354582
165812	15113	0.001690228
165812	15118	0.039289664
165813	15090	0.08994312
165813	15106	0.069103816
165813	15113	0.009456931
165814	15090	0.128153505
165814	15113	0.00367553
165815	15090	0.05291309
165817	15090	0.000715691
165818	15090	0.067542038
165819	15090	0.051673692
165820	15090	0.012640413
165821	15049	0.208991243
165822	15049	0.202428843
165822	15063	0.012785413
165823	15063	0.022931355
165824	15063	0.034711723
165825	15063	0.011061215
165826	15063	0.035232652
165827	15063	0.035232652
165828	15063	0.020071497
165828	17009	0.030052933
165829	17009	0.064478345
165830	17009	0.008857298
165831	17009	0.029816791
165832	17009	0.063239177
165833	17009	0.069839304
165834	17009	0.049619808
165834	17020	0.030165231
165835	9009	0.039305116
165835	17020	0.044825852
165836	9009	0.040596813
165836	17020	0.011119335
165837	9009	0.041635247
165837	17020	1.11516E-05
165837	17023	0.016439418
165838	9009	0.002636377
165838	17023	0.18481638
165839	17023	0.165068431
165840	9009	0.00030703
165840	17023	0.095310356
165848	15015	0.033271886
165849	15015	0.104074346
165850	15015	0.104074346
165851	15015	0.087045552
165852	15015	0.036263164
165852	21138	0.01721328
165853	21138	0.075402141
165854	21138	0.076863968
165855	21138	0.081556521
165856	21138	0.078230882
165857	21138	0.042916358
165857	21175	0.041091703
165858	21175	0.053502482
165869	21114	0.002013481
165870	21015	0.041795472
165870	21114	0.011289563
165871	21015	0.080324495
165872	21015	0.040090421
