GRIDCODE,CVENTMUN,POB  RURAL EN CELL,POB_TOTxMUN,Frur
195533,21172,165,21410,0.007706679
195508,13061,6,7864,0.00076297
195568,30057,101,10047,0.010052752
195453,15085,55,34792,0.001580823
195553,30023,541,40694,0.013294343
195549,21199,42,21694,0.001936019
195563,30163,39,3311,0.011778919
195519,21053,4,35466,0.000112784
195546,21054,315,13062,0.024115756
195546,21054,294,13062,0.022508039
195419,16003,333,12106,0.027507021
195476,15112,1772,31701,0.05589729
195445,16050,360,37620,0.009569378
195489,15120,45,25367,0.001773958
195451,16017,35,28770,0.001216545
195480,13063,1588,25147,0.063148686
195512,13008,3,15921,0.00018843
195809,4002,1,25141,3.98E-05
195548,21174,178,16915,0.010523204
195528,21016,348,6947,0.050093566
195448,16050,65,37620,0.001727804
195308,14037,130,2921,0.044505306
195550,30086,1830,27437,0.066698254
195348,14059,61,5360,0.011380597
195350,14059,20,5360,0.003731343
195361,16019,150,6084,0.024654832
195353,14069,51,7140,0.007142857
195579,30009,3,17065,0.000175798
195455,15085,934,34792,0.026845252
195553,30023,95,40694,0.002334496
195513,13008,41,15921,0.002575215
195443,16050,17,37620,0.000451887
195568,30057,9,10047,0.00089579
195457,15085,255,34792,0.007329271
195488,15120,456,25367,0.017976111
195400,16016,49,16627,0.002947014
195431,16110,491,23603,0.02080244
195578,30009,27,17065,0.001582186
195319,14102,304,2433,0.124948623
195461,15014,125,45190,0.002766099
195565,30109,18,36092,0.000498725
195291,14068,101,6346,0.015915537
195555,30010,63,40674,0.001548901
195440,16050,434,37620,0.011536417
195510,13061,1,7864,0.000127162
195403,16037,221,5417,0.040797489
195488,15120,4,25367,0.000157685
195336,14079,2,1677,0.001192606
195547,21054,2512,13062,0.192313581
195574,30009,69,17065,0.004043364
195521,21053,26,35466,0.000733096
195481,13063,24,25147,0.000954388
195551,30086,405,27437,0.014761089
195580,30009,11,17065,0.000644594
195547,21054,569,13062,0.043561476
195442,16050,1893,37620,0.050318979
195433,16110,132,23603,0.005592509
195412,16018,362,5840,0.061986301
195463,15001,59,52419,0.001125546
195499,15061,4,1454,0.002751032
195460,15014,2190,45190,0.048462049
195483,15035,1220,10672,0.114317841
195355,14069,38,7140,0.005322129
195531,21172,287,21410,0.013404951
195475,15026,54,14787,0.003651856
195511,13061,172,7864,0.021871821
195381,16025,357,14636,0.02439191
195569,30057,416,10047,0.041405395
195546,21054,767,13062,0.058719951
195572,30095,11,13621,0.000807577
195483,15035,9,10672,0.000843328
195524,21053,631,35466,0.017791688
195348,14059,101,5360,0.018843284
195528,21016,566,6947,0.081474018
195448,16050,59,37620,0.001568315
195516,13007,116,6492,0.017868145
195425,16110,1751,23603,0.074185485
195537,21200,21,2845,0.007381371
195445,16050,170,37620,0.004518873
195788,4004,3,27717,0.000108237
195576,30009,120,17065,0.007031937
195579,30009,51,17065,0.002988573
196519,15014,145,45190,0.003208674
196606,21054,101,13062,0.007732353
196596,21200,2,2845,0.000702988
196547,15120,282,25367,0.011116805
196602,21186,577,31554,0.018286113
196615,30010,373,40674,0.009170477
196503,16050,87,37620,0.0023126
196616,30010,684,40674,0.01681664
196537,13063,56,25147,0.002226906
196399,14079,7,1677,0.00417412
196485,16110,34,23603,0.001440495
196638,30009,13,17065,0.000761793
196516,15085,314,34792,0.009025063
196473,16018,562,5840,0.096232877
196426,16091,190,6588,0.028840316
196556,15016,1,10630,9.41E-05
196478,16003,2,12106,0.000165207
196554,15084,8,7871,0.001016389
196522,15001,419,52419,0.007993285
196631,30095,9,13621,0.000660744
196433,16085,477,14007,0.034054401
196574,13008,4,15921,0.00025124
196564,13072,5,2730,0.001831502
196568,13061,81,7864,0.010300102
196589,21172,573,21410,0.026763195
196520,15014,357,45190,0.007899978
196538,13063,45,25147,0.001789478
196437,16085,28,14007,0.001999
196537,15112,266,31701,0.008390902
196515,15085,677,34792,0.019458496
196491,16110,412,23603,0.017455408
196515,15085,685,34792,0.019688434
196558,15016,316,10630,0.029727187
196488,16110,330,23603,0.013981274
196346,14068,5,6346,0.000787898
196605,21054,251,13062,0.019216047
196578,21053,6,35466,0.000169176
196346,14068,45,6346,0.007091081
196506,16050,97,37620,0.002578416
196916,23002,2,33796,5.92E-05
196438,16085,3,14007,0.000214179
196878,4006,1086,23309,0.046591445
196406,14059,330,5360,0.061567164
196469,16027,83,3557,0.02333427
196547,15120,16,25367,0.000630741
196563,13072,6,2730,0.002197802
196367,14037,387,2921,0.132488874
196573,13008,145,15921,0.009107468
196929,23002,2,33796,5.92E-05
196579,21053,42,35466,0.001184233
196438,16085,6,14007,0.000428357
196638,30009,18,17065,0.001054791
196467,16027,47,3557,0.013213382
196506,16050,507,37620,0.013476874
196600,21186,932,31554,0.029536667
196563,13072,100,2730,0.036630037
196391,14082,3,771,0.003891051
196576,21053,220,35466,0.006203124
196373,14054,1,2397,0.000417188
196499,16050,780,37620,0.020733652
196408,14059,236,5360,0.044029851
196589,21172,308,21410,0.014385801
196629,30095,3,13621,0.000220248
196546,15120,939,25367,0.037016596
196552,15084,85,7871,0.010799136
196513,15085,1758,34792,0.050528857
196583,21053,236,35466,0.00665426
196571,13008,63,15921,0.003957038
196504,16050,169,37620,0.004492291
196594,21172,31,21410,0.001447922
196386,14086,6,9298,0.0006453
196869,4006,23,23309,0.000986743
196501,16050,3,37620,7.97E-05
196390,14082,3,771,0.003891051
196580,21053,60,35466,0.001691761
196363,14015,42,12177,0.003449125
196366,14037,454,2921,0.155426224
196578,21053,1,35466,2.82E-05
196568,13061,73,7864,0.009282808
196604,21017,1700,14681,0.115795927
196581,21053,47,35466,0.001325213
196627,30057,166,10047,0.016522345
196639,30009,7,17065,0.000410196
196481,16040,367,6580,0.055775076
196630,30095,491,13621,0.03604728
196510,16017,138,28770,0.004796663
196413,14069,59,7140,0.008263305
196597,21200,63,2845,0.022144112
196479,16003,1348,12106,0.111349744
196622,30163,107,3311,0.032316521
196438,16085,2,14007,0.000142786
196930,23002,4,33796,0.000118357
196632,30095,14,13621,0.001027825
196639,30009,9,17065,0.000527395
196392,14082,6,771,0.007782101
196624,30109,1045,36092,0.028953785
196638,30009,16,17065,0.000937592
196532,15026,154,14787,0.010414553
196438,16085,9,14007,0.000642536
196595,21172,121,21410,0.005651565
196391,14082,18,771,0.023346304
196602,21186,255,31554,0.008081384
196501,16050,5,37620,0.000132908
196363,14015,4,12177,0.000328488
196591,21172,25,21410,0.001167679
196615,30010,149,40674,0.003663274
196483,16110,5,23603,0.000211837
196594,21172,188,21410,0.008780943
196481,16003,1500,12106,0.123905501
196543,15035,5,10672,0.000468516
196501,16050,15,37620,0.000398724
196552,13069,212,7338,0.028890706
196637,30009,19,17065,0.00111339
196570,13061,4,7864,0.000508647
196570,13061,8,7864,0.001017294
196574,13008,3,15921,0.00018843
196553,15084,46,7871,0.005844238
196438,16085,1,14007,7.14E-05
196562,13072,1,2730,0.0003663
196596,21200,86,2845,0.030228471
196387,14086,13,9298,0.00139815
196415,14069,42,7140,0.005882353
196463,16037,359,5417,0.066272845
196589,21172,345,21410,0.016113965
196481,16110,1105,23603,0.046816083
196582,21053,96,35466,0.002706818
196490,16110,143,23603,0.006058552
196508,16093,480,24057,0.019952613
196592,21172,1335,21410,0.06235404
196608,21199,1969,21694,0.090762423
196509,16017,1576,28770,0.054779284
196611,30023,638,40694,0.015677987
196569,13061,267,7864,0.033952187
196363,14015,7,12177,0.000574854
196482,16110,3,23603,0.000127102
196412,14112,34,1792,0.018973214
196492,16110,28,23603,0.00118629
196373,14054,446,2397,0.186065916
196419,14069,66,7140,0.009243697
196494,16110,1281,23603,0.054272762
196486,16110,5,23603,0.000211837
196494,16050,451,37620,0.011988304
196583,21053,3,35466,8.46E-05
196638,30009,222,17065,0.013009083
196387,14082,8,771,0.010376135
196614,30023,255,40694,0.00626628
196502,16050,277,37620,0.007363105
196596,21200,19,2845,0.006678383
196377,14102,3,2433,0.001233046
196438,16085,4,14007,0.000285571
196627,30057,9,10047,0.00089579
196568,13061,52,7864,0.006612411
196608,21199,408,21694,0.018807043
196628,30057,323,10047,0.0321489
196610,30086,2453,27437,0.089404818
196518,15014,2411,45190,0.053352512
196492,16110,36,23603,0.00152523
196553,13069,136,7338,0.01853366
196626,30057,17,10047,0.001692047
196618,30010,17,40674,0.000417957
196579,21053,42,35466,0.001184233
196510,16017,51,28770,0.00177268
196578,21053,2,35466,5.64E-05
196407,14059,211,5360,0.039365672
196592,21172,93,21410,0.004343765
196440,16025,118,14636,0.008062312
196616,30010,503,40674,0.012366622
196547,15120,5,25367,0.000197106
196623,30163,10,3311,0.003020236
196414,14069,25,7140,0.003501401
196531,15026,1111,14787,0.075133563
196513,15085,146,34792,0.004196367
196537,13063,2133,25147,0.084821251
196613,30023,33,40694,0.00081093
196355,14068,3,6346,0.000472739
196486,16110,19,23603,0.000804982
196475,16088,30,40687,0.000737336
196380,14102,75,2433,0.030826141
196505,16050,586,37620,0.015576821
196470,16018,94,5840,0.01609589
196438,16085,2,14007,0.000142786
196557,15016,920,10630,0.086547507
196518,15014,1761,45190,0.038968798
196599,21207,1466,26739,0.054826284
196603,21186,442,31554,0.014007733
196556,15084,1,7871,0.000127049
196486,16110,10,23603,0.000423675
196585,21053,156,35466,0.004398579
196597,21200,180,2845,0.063268893
196611,30023,9,40694,0.000221163
196467,16027,112,3557,0.031487208
196409,14059,2,5360,0.000373134
196538,13063,348,25147,0.013838629
196525,15102,160,14413,0.011101089
196632,30095,232,13621,0.017032523
196437,16085,2397,14007,0.171128721
196521,15001,9,52419,0.000171693
196839,4004,3,27717,0.000108237
196564,13072,2,2730,0.000732601
196578,21053,16,35466,0.000451136
196482,16110,1094,23603,0.04635004
196417,14069,88,7140,0.01232493
196555,15084,605,7871,0.076864439
196573,13008,2,15921,0.00012562
196629,30095,3,13621,0.000220248
196438,16085,6,14007,0.000428357
196629,30095,1,13621,7.34E-05
196572,13008,3,15921,0.00018843
196492,16110,12,23603,0.00050841
196328,14100,2,17862,0.00011197
196911,23006,268,21559,0.012431003
196631,30095,356,13621,0.026136113
196498,16050,27,37620,0.000717703
196589,21172,783,21410,0.036571695
196607,21174,1421,16915,0.084008277
196479,16003,26,12106,0.002147695
196605,21054,510,13062,0.039044557
196603,21017,1829,14681,0.124582794
196453,16107,834,14221,0.058645665
196622,30163,125,3311,0.037752945
196579,21053,98,35466,0.00276321
196432,16085,187,14007,0.013350468
196638,30009,137,17065,0.008028128
196873,4006,19,23309,0.000815136
196477,16003,563,12106,0.046505865
196493,16110,25,23603,0.001059187
196625,30057,74,10047,0.007365383
196438,16085,58,14007,0.004140787
196620,30163,30,3311,0.009060707
196552,13069,13,7338,0.0017716
196491,16110,31,23603,0.001313392
196550,13069,19,7338,0.002589261
196503,16050,491,37620,0.013051568
196491,16110,1,23603,4.24E-05
196624,30109,605,36092,0.016762717
196626,30057,83,10047,0.008261172
196517,15014,1735,45190,0.03839345
196625,30057,597,10047,0.059420723
196602,21186,597,31554,0.018919947
196399,14079,190,1677,0.113297555
196596,21200,90,2845,0.031634446
196416,14069,51,7140,0.007142857
196601,21186,310,31554,0.009824428
196597,21200,88,2845,0.030931459
196552,13069,468,7338,0.063777596
196538,13063,7,25147,0.000278363
196408,14059,3,5360,0.000559701
196350,14068,7,6346,0.001103057
196518,15014,1424,45190,0.031511396
196507,16050,256,37620,0.006804891
196454,16107,1129,14221,0.079389635
196432,16084,425,4472,0.095035778
196616,30010,29,40674,0.000712986
196639,30009,12,17065,0.000703194
196529,15026,179,14787,0.012105228
196612,30023,348,40694,0.008551629
196612,30023,292,40694,0.007175505
196590,21172,119,21410,0.00555815
196470,16018,65,5840,0.011130137
196551,13069,260,7338,0.035431998
196487,16110,10,23603,0.000423675
196414,14069,42,7140,0.005882353
196525,15102,208,14413,0.014431416
196410,14059,167,5360,0.031156716
196575,13007,5,6492,0.000770179
196491,16110,5,23603,0.000211837
196593,21172,353,21410,0.016487623
196853,4004,71,27717,0.002561605
196606,21054,1334,13062,0.102128311
196551,13069,27,7338,0.003679477
196629,30095,3,13621,0.000220248
196562,13072,3,2730,0.001098901
196602,21186,899,31554,0.028490841
196341,14100,11,17862,0.000615832
196606,21054,801,13062,0.061322921
196499,16050,2,37620,5.32E-05
196513,15085,615,34792,0.017676477
196638,30009,17,17065,0.000996191
196577,21053,310,35466,0.008740766
196542,15035,913,10672,0.085550975
196412,14069,31,7140,0.004341737
196391,14082,2,771,0.002594034
196621,30163,110,3311,0.033222591
196391,14082,1,771,0.001297017
196586,21016,172,6947,0.024758889
196580,21053,9,35466,0.000253764
196630,30095,12,13621,0.000880993
196565,13072,16,2730,0.005860806
196591,21172,1257,21410,0.058710883
196471,16018,103,5840,0.017636986
196373,14054,6,2397,0.002503129
196524,15102,418,14413,0.029001596
196473,16018,626,5840,0.107191781
196622,30163,106,3311,0.032014497
196413,14069,59,7140,0.008263305
196359,14017,28,5420,0.005166052
196557,15016,27,10630,0.002539981
196632,30095,6,13621,0.000440496
196594,21172,26,21410,0.001214386
196549,13069,2,7338,0.000272554
196453,16107,843,14221,0.059278532
196535,13063,10,25147,0.000397662
196628,30095,210,13621,0.01541737
196552,13069,3,7338,0.000408831
196470,16018,35,5840,0.005993151
196622,30163,31,3311,0.00936273
196500,16050,20,37620,0.000531632
196453,16107,744,14221,0.052316996
196392,14082,20,771,0.025940337
196914,23002,574,33796,0.016984258
196631,30095,13,13621,0.000954409
196373,14034,81,668,0.121257485
196575,13007,9,6492,0.001386322
196630,30095,974,13621,0.071507231
196492,16110,5,23603,0.000211837
196608,21199,1460,21694,0.067299714
196483,16110,286,23603,0.012117104
196420,16019,99,6084,0.016272189
196425,16091,11,6588,0.001669702
196552,13069,4,7338,0.000545108
196551,13069,283,7338,0.038566367
196477,16003,168,12106,0.013877416
196590,21172,389,21410,0.01816908
196627,30197,44,8309,0.005295463
196391,14082,4,771,0.005188067
196487,16110,12,23603,0.00050841
196425,16091,280,6588,0.042501518
196482,16110,1822,23603,0.077193577
196492,16110,70,23603,0.002965725
196459,16016,78,16627,0.004691165
196412,14112,24,1792,0.013392857
196637,30009,2,17065,0.000117199
196405,14026,15,1189,0.012615643
196483,16110,389,23603,0.016480956
196418,14069,11,7140,0.001540616
196530,15026,122,14787,0.00825049
196520,15014,683,45190,0.015113963
196493,16110,187,23603,0.007922722
196417,14069,130,7140,0.018207283
196468,16027,73,3557,0.020522913
196848,4004,1,27717,3.61E-05
196511,16017,1383,28770,0.048070907
196598,21207,660,26739,0.024683047
196607,21174,1551,16915,0.091693763
196513,15085,153,34792,0.004397563
196551,13069,812,7338,0.110656855
196330,14100,1,17862,5.60E-05
196378,14102,24,2433,0.009864365
196584,21053,750,35466,0.021147014
196514,15085,225,34792,0.006467004
196576,21053,236,35466,0.00665426
196604,21017,584,14681,0.039779307
196516,15085,11,34792,0.000316165
196405,14059,11,5360,0.002052239
196560,15061,153,1454,0.10522696
196613,30023,73,40694,0.001793876
196546,15120,24,25367,0.000946111
196392,14082,5,771,0.006485084
196602,21186,899,31554,0.028490841
196501,16050,606,37620,0.016108453
196614,30023,21,40694,0.000516047
196420,16019,33,6084,0.005424063
196629,30095,10,13621,0.00073416
196362,14015,7,12177,0.000574854
196478,16003,650,12106,0.053692384
196453,16107,49,14221,0.003445609
196524,15102,174,14413,0.012072435
196490,16110,11,23603,0.000466042
196522,15001,1075,52419,0.020507831
196529,15026,733,14787,0.049570569
196840,4004,3,27717,0.000108237
196391,14082,1,771,0.001297017
196420,16019,24,6084,0.003944773
196597,21200,45,2845,0.015817223
196587,21208,222,36073,0.006154187
196630,30095,199,13621,0.014609794
196373,14054,13,2397,0.005423446
196389,14082,31,771,0.040207523
196556,15016,588,10630,0.055315146
196906,23006,233,21559,0.010807551
196574,13008,152,15921,0.009547139
196390,14082,4,771,0.005188067
196410,14059,24,5360,0.004477612
196619,30010,55,40674,0.001352215
196846,4004,4,27717,0.000144316
196492,16110,31,23603,0.001313392
196341,14100,9,17862,0.000503863
196506,16050,261,37620,0.006937799
196460,16037,281,5417,0.051873731
196492,16110,52,23603,0.00220311
196572,13008,41,15921,0.002575215
196574,13007,34,6492,0.005237215
196461,16037,484,5417,0.089348348
196510,16017,628,28770,0.021828293
196491,16110,8,23603,0.00033894
196571,13008,241,15921,0.01513724
196604,21017,734,14681,0.049996594
196605,21054,890,13062,0.068136579
196368,14034,7,668,0.010479042
196391,14082,51,771,0.06614786
196492,16110,121,23603,0.005126467
196480,16003,13,12106,0.001073848
196555,15084,6,7871,0.000762292
196617,30010,275,40674,0.006761076
196574,13008,14,15921,0.000879342
196492,16110,18,23603,0.000762615
196603,21017,1270,14681,0.086506369
196616,30010,706,40674,0.017357526
196599,21207,202,26739,0.007554508
196469,16027,478,3557,0.134382907
196846,4004,3,27717,0.000108237
196629,30095,91,13621,0.00668086
196604,21017,59,14681,0.0040188
196594,21172,404,21410,0.018869687
196480,16003,8,12106,0.000660829
196606,21054,5,13062,0.00038279
196342,14068,4,6346,0.000630318
196618,30010,34,40674,0.000835915
196500,16050,46,37620,0.001222754
196639,30009,4,17065,0.000234398
196390,14082,9,771,0.011673152
196597,21200,71,2845,0.024956063
196626,30197,139,8309,0.016728848
196410,14059,53,5360,0.00988806
196915,23002,7,33796,0.000207125
196621,30163,34,3311,0.010268801
196591,21172,1293,21410,0.06039234
196628,30095,389,13621,0.028558843
196508,16017,313,28770,0.010879388
196547,15120,1995,25367,0.078645484
196472,16018,705,5840,0.120719178
196639,30009,8,17065,0.000468796
196468,16027,259,3557,0.072814169
196625,30197,203,8309,0.02443134
196505,16050,51,37620,0.001355662
